Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1943, 10, 30,1, Montreal Canadiens, 7, 1, 4, 9, 0, 0, 9, 0,7, Boston Bruins, 4, 1, 10, 17, 6, 0, 14, 0,False
1943, 10, 30,13, Toronto Maple Leafs, 5, 1, 3, 5, 0, 0, 3, 0,11, New York Rangers, 4, 1, 2, 4, 0, 0, 29, 0,True
1943, 10, 31,12, Chicago Black Hawks, 3, 2, 3, 4, 0, 0, 11, 0,13, Toronto Maple Leafs, 6, 0, 5, 8, 2, 0, 5, 0,False
1943, 10, 31,17, Detroit Red Wings, 6, 2, 4, 6, 7, 0, 15, 0,11, New York Rangers, 3, 0, 2, 3, 5, 0, 34, 0,True
1943, 11, 2,1, Montreal Canadiens, 6, 2, 2, 2, 2, 0, 7, 0,11, New York Rangers, 2, 0, 3, 3, 8, 0, 33, 0,True
1943, 11, 4,12, Chicago Black Hawks, 2, 1, 1, 2, 4, 0, 15, 0,1, Montreal Canadiens, 7, 1, 1, 3, 1, 0, 6, 0,False
1943, 11, 4,17, Detroit Red Wings, 7, 0, 7, 12, 3, 0, 11, 0,13, Toronto Maple Leafs, 7, 2, 4, 6, 1, 0, 4, 0,False
1943, 11, 6,11, New York Rangers, 2, 2, 1, 1, 2, 0, 29, 0,12, Chicago Black Hawks, 2, 0, 3, 4, 5, 0, 16, 0,False
1943, 11, 6,13, Toronto Maple Leafs, 7, 2, 5, 4, 5, 0, 8, 0,7, Boston Bruins, 4, 0, 3, 3, 2, 0, 10, 0,False
1943, 11, 7,17, Detroit Red Wings, 6, 1, 6, 6, 5, 0, 13, 0,7, Boston Bruins, 5, 1, 5, 6, 2, 0, 10, 0,True
1943, 11, 7,1, Montreal Canadiens, 7, 1, 6, 5, 3, 0, 12, 0,12, Chicago Black Hawks, 2, 1, 4, 5, 3, 0, 18, 0,True
1943, 11, 7,11, New York Rangers, 2, 0, 3, 6, 4, 0, 30, 0,13, Toronto Maple Leafs, 7, 2, 2, 3, 5, 0, 8, 0,False
1943, 11, 11,12, Chicago Black Hawks, 2, 1, 1, 2, 5, 0, 20, 0,7, Boston Bruins, 5, 1, 4, 5, 6, 0, 14, 0,True
1943, 11, 11,13, Toronto Maple Leafs, 8, 2, 7, 8, 4, 0, 7, 0,17, Detroit Red Wings, 6, 0, 6, 7, 4, 0, 12, 0,False
1943, 11, 13,1, Montreal Canadiens, 8, 1, 5, 9, 1, 0, 10, 0,17, Detroit Red Wings, 7, 1, 2, 1, 2, 0, 10, 0,True
1943, 11, 13,11, New York Rangers, 1, 0, 4, 6, 7, 0, 33, 0,7, Boston Bruins, 5, 2, 4, 6, 6, 0, 14, 0,False
1943, 11, 13,13, Toronto Maple Leafs, 7, 1, 2, 3, 2, 0, 5, 0,12, Chicago Black Hawks, 3, 1, 6, 9, 4, 0, 15, 0,False
1943, 11, 14,12, Chicago Black Hawks, 4, 1, 4, 3, 1, 0, 12, 0,11, New York Rangers, 1, 1, 2, 2, 6, 0, 32, 0,True
1943, 11, 14,17, Detroit Red Wings, 6, 0, 1, 2, 4, 0, 12, 0,1, Montreal Canadiens, 8, 2, 4, 6, 1, 0, 6, 0,False
1943, 11, 16,7, Boston Bruins, 6, 1, 4, 8, 2, 0, 10, 0,1, Montreal Canadiens, 8, 1, 2, 2, 0, 0, 5, 0,False
1943, 11, 18,12, Chicago Black Hawks, 5, 1, 9, 13, 5, 0, 16, 0,7, Boston Bruins, 5, 1, 4, 3, 2, 0, 10, 0,True
1943, 11, 18,1, Montreal Canadiens, 8, 1, 2, 3, 2, 0, 12, 0,13, Toronto Maple Leafs, 6, 1, 1, 2, 4, 0, 7, 0,True
1943, 11, 18,11, New York Rangers, 1, 0, 5, 5, 10, 0, 34, 0,17, Detroit Red Wings, 5, 2, 0, 0, 2, 0, 10, 0,False
1943, 11, 20,13, Toronto Maple Leafs, 6, 0, 2, 3, 5, 0, 8, 0,1, Montreal Canadiens, 9, 2, 5, 8, 2, 0, 12, 0,False
1943, 11, 21,17, Detroit Red Wings, 5, 2, 3, 1, 1, 0, 9, 0,12, Chicago Black Hawks, 5, 0, 7, 13, 3, 0, 19, 0,True
1943, 11, 21,1, Montreal Canadiens, 9, 1, 7, 10, 2, 0, 12, 0,7, Boston Bruins, 4, 1, 3, 5, 7, 0, 15, 0,True
1943, 11, 21,11, New York Rangers, 0, 0, 1, 1, 3, 0, 27, 0,13, Toronto Maple Leafs, 5, 2, 2, 3, 7, 0, 10, 0,False
1943, 11, 23,7, Boston Bruins, 4, 1, 4, 7, 13, 0, 21, 0,13, Toronto Maple Leafs, 5, 1, 5, 6, 2, 0, 5, 0,True
1943, 11, 25,7, Boston Bruins, 5, 2, 7, 6, 5, 0, 13, 0,11, New York Rangers, 0, 0, 2, 2, 5, 0, 29, 0,True
1943, 11, 25,12, Chicago Black Hawks, 5, 0, 2, 3, 5, 0, 16, 0,17, Detroit Red Wings, 6, 2, 5, 7, 2, 0, 10, 0,True
1943, 11, 27,1, Montreal Canadiens, 9, 2, 12, 22, 4, 0, 9, 0,11, New York Rangers, 0, 0, 2, 3, 6, 0, 32, 0,True
1943, 11, 27,13, Toronto Maple Leafs, 4, 0, 4, 8, 8, 0, 11, 0,7, Boston Bruins, 5, 2, 6, 8, 0, 0, 10, 0,True
1943, 11, 28,12, Chicago Black Hawks, 6, 2, 4, 6, 3, 0, 14, 0,7, Boston Bruins, 4, 0, 5, 5, 0, 0, 17, 0,True
1943, 11, 28,17, Detroit Red Wings, 6, 1, 3, 3, 4, 0, 12, 0,13, Toronto Maple Leafs, 4, 1, 6, 12, 4, 0, 7, 0,True
1943, 11, 28,11, New York Rangers, 0, 0, 3, 3, 6, 0, 32, 0,1, Montreal Canadiens, 10, 2, 7, 7, 3, 0, 8, 0,False
1943, 11, 30,7, Boston Bruins, 3, 0, 4, 6, 5, 0, 22, 0,12, Chicago Black Hawks, 7, 2, 5, 5, 4, 0, 15, 0,True
1943, 12, 2,1, Montreal Canadiens, 10, 2, 2, 2, 2, 0, 7, 0,12, Chicago Black Hawks, 7, 0, 5, 8, 6, 0, 17, 0,True
1943, 12, 2,13, Toronto Maple Leafs, 3, 0, 5, 6, 6, 0, 9, 0,17, Detroit Red Wings, 6, 2, 6, 10, 4, 0, 12, 0,True
1943, 12, 4,1, Montreal Canadiens, 10, 2, 6, 9, 2, 0, 7, 0,17, Detroit Red Wings, 5, 0, 5, 2, 6, 0, 14, 0,True
1943, 12, 4,13, Toronto Maple Leafs, 4, 2, 6, 10, 5, 0, 8, 0,11, New York Rangers, 0, 0, 2, 4, 2, 0, 32, 0,True
1943, 12, 5,7, Boston Bruins, 4, 0, 6, 7, 2, 0, 22, 0,1, Montreal Canadiens, 10, 2, 7, 14, 2, 0, 7, 0,True
1943, 12, 5,12, Chicago Black Hawks, 6, 2, 2, 3, 6, 0, 19, 0,11, New York Rangers, 0, 0, 4, 7, 11, 0, 41, 0,True
1943, 12, 7,7, Boston Bruins, 5, 1, 4, 10, 4, 0, 24, 0,17, Detroit Red Wings, 5, 1, 1, 0, 8, 0, 16, 0,False
1943, 12, 11,7, Boston Bruins, 4, 2, 6, 8, 6, 0, 26, 0,11, New York Rangers, 0, 0, 6, 4, 7, 0, 35, 0,True
1943, 12, 11,13, Toronto Maple Leafs, 4, 0, 11, 17, 4, 0, 7, 0,1, Montreal Canadiens, 9, 2, 4, 6, 5, 0, 14, 0,True
1943, 12, 12,12, Chicago Black Hawks, 7, 1, 7, 13, 6, 0, 21, 0,13, Toronto Maple Leafs, 5, 1, 4, 7, 2, 0, 5, 0,True
1943, 12, 12,17, Detroit Red Wings, 5, 0, 6, 7, 6, 0, 14, 0,1, Montreal Canadiens, 8, 2, 2, 2, 4, 0, 13, 0,False
1943, 12, 12,11, New York Rangers, 0, 0, 6, 5, 9, 0, 36, 0,7, Boston Bruins, 5, 2, 8, 15, 6, 0, 26, 0,True
1943, 12, 14,7, Boston Bruins, 5, 1, 5, 4, 6, 0, 26, 0,12, Chicago Black Hawks, 7, 1, 3, 3, 2, 0, 17, 0,True
1943, 12, 16,13, Toronto Maple Leafs, 5, 1, 2, 2, 3, 0, 6, 0,17, Detroit Red Wings, 4, 1, 1, 2, 0, 0, 13, 0,False
1943, 12, 18,13, Toronto Maple Leafs, 5, 0, 2, 2, 0, 0, 7, 0,12, Chicago Black Hawks, 6, 2, 3, 5, 4, 0, 16, 0,True
1943, 12, 19,12, Chicago Black Hawks, 5, 1, 4, 6, 8, 0, 20, 0,13, Toronto Maple Leafs, 6, 1, 8, 13, 4, 0, 11, 0,False
