Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1930, 11, 11,7, Boston Bruins, 9, 1, 8, 7, 2, 0, 2, 0,10, New York Americans, 5, 1, 3, 3, 8, 0, 13, 0,True
1930, 11, 11,0, Ottawa Senators, 8, 2, 6, 5, 7, 0, 7, 0,8, Montreal Maroons, 5, 0, 0, 0, 3, 0, 6, 0,True
1930, 11, 11,15, Philadelphia Quakers, 0, 0, 4, 2, 4, 0, 4, 0,11, New York Rangers, 4, 0, 2, 2, 9, 0, 9, 0,False
1930, 11, 13,16, Detroit Falcons, 0, 0, 4, 0, 4, 0, 4, 0,11, New York Rangers, 5, 0, 3, 3, 0, 0, 0, 0,True
1930, 11, 13,13, Toronto Maple Leafs, 3, 1, 1, 3, 4, 0, 8, 0,10, New York Americans, 5, 1, 0, 0, 1, 0, 6, 0,False
1930, 11, 15,1, Montreal Canadiens, 6, 0, 8, 8, 3, 0, 7, 0,0, Ottawa Senators, 8, 2, 2, 0, 0, 0, 0, 0,True
1930, 11, 15,13, Toronto Maple Leafs, 3, 0, 0, 0, 4, 0, 4, 0,15, Philadelphia Quakers, 0, 0, 0, 0, 3, 0, 3, 0,True
1930, 11, 16,12, Chicago Black Hawks, 6, 1, 4, 5, 1, 0, 1, 0,11, New York Rangers, 5, 1, 0, 0, 1, 0, 1, 0,False
1930, 11, 16,16, Detroit Falcons, 1, 0, 1, 1, 0, 0, 0, 0,15, Philadelphia Quakers, 0, 0, 0, 0, 4, 0, 4, 0,True
1930, 11, 16,10, New York Americans, 6, 0, 0, 0, 0, 0, 1, 0,8, Montreal Maroons, 5, 2, 1, 0, 2, 0, 5, 0,True
1930, 11, 18,7, Boston Bruins, 9, 2, 1, 1, 0, 0, 0, 0,1, Montreal Canadiens, 6, 0, 5, 2, 1, 0, 5, 0,True
1930, 11, 18,8, Montreal Maroons, 4, 1, 0, 0, 1, 0, 4, 0,13, Toronto Maple Leafs, 4, 1, 4, 5, 0, 0, 0, 0,False
1930, 11, 18,11, New York Rangers, 6, 1, 1, 1, 1, 0, 1, 0,10, New York Americans, 6, 1, 1, 0, 0, 0, 1, 0,False
1930, 11, 18,15, Philadelphia Quakers, 0, 0, 1, 0, 5, 0, 5, 0,0, Ottawa Senators, 7, 0, 1, 0, 5, 0, 5, 0,False
1930, 11, 20,12, Chicago Black Hawks, 6, 1, 1, 2, 1, 0, 1, 0,7, Boston Bruins, 9, 1, 5, 5, 2, 0, 2, 0,True
1930, 11, 20,1, Montreal Canadiens, 6, 0, 2, 1, 5, 0, 9, 0,8, Montreal Maroons, 3, 2, 0, 0, 3, 0, 6, 0,True
1930, 11, 20,10, New York Americans, 7, 2, 0, 0, 0, 0, 1, 0,13, Toronto Maple Leafs, 5, 0, 3, 1, 0, 0, 0, 0,False
1930, 11, 20,0, Ottawa Senators, 7, 0, 2, 0, 2, 0, 2, 0,16, Detroit Falcons, 2, 0, 5, 4, 1, 0, 1, 0,True
1930, 11, 22,8, Montreal Maroons, 3, 1, 1, 1, 6, 0, 10, 0,10, New York Americans, 6, 1, 0, 0, 0, 0, 1, 0,True
1930, 11, 22,13, Toronto Maple Leafs, 6, 0, 0, 0, 0, 0, 0, 0,0, Ottawa Senators, 7, 2, 1, 0, 0, 0, 0, 0,True
1930, 11, 23,12, Chicago Black Hawks, 6, 0, 1, 1, 0, 0, 0, 0,1, Montreal Canadiens, 6, 2, 7, 6, 1, 0, 9, 0,True
1930, 11, 23,16, Detroit Falcons, 2, 0, 0, 0, 1, 0, 1, 0,7, Boston Bruins, 8, 0, 0, 0, 1, 0, 1, 0,False
1930, 11, 23,11, New York Rangers, 5, 1, 0, 0, 0, 0, 0, 0,15, Philadelphia Quakers, 0, 0, 2, 1, 2, 0, 2, 0,True
1930, 11, 25,7, Boston Bruins, 8, 0, 2, 1, 2, 0, 2, 0,12, Chicago Black Hawks, 6, 2, 3, 3, 0, 0, 0, 0,False
1930, 11, 25,8, Montreal Maroons, 3, 2, 4, 5, 3, 0, 7, 0,11, New York Rangers, 5, 0, 5, 5, 2, 0, 2, 0,True
1930, 11, 25,10, New York Americans, 5, 1, 3, 2, 4, 0, 5, 0,0, Ottawa Senators, 7, 1, 0, 0, 2, 0, 2, 0,False
1930, 11, 25,15, Philadelphia Quakers, 0, 0, 2, 1, 5, 0, 5, 0,13, Toronto Maple Leafs, 7, 1, 2, 2, 0, 0, 0, 0,True
1930, 11, 27,16, Detroit Falcons, 2, 0, 2, 1, 2, 0, 2, 0,1, Montreal Canadiens, 5, 0, 0, 0, 3, 0, 8, 0,True
1930, 11, 27,11, New York Rangers, 4, 2, 2, 2, 5, 0, 5, 0,12, Chicago Black Hawks, 6, 0, 4, 3, 3, 0, 3, 0,False
1930, 11, 27,0, Ottawa Senators, 7, 0, 1, 0, 0, 0, 0, 0,7, Boston Bruins, 7, 2, 3, 3, 4, 0, 4, 0,False
1930, 11, 29,1, Montreal Canadiens, 5, 0, 2, 3, 3, 0, 8, 0,7, Boston Bruins, 7, 2, 2, 3, 1, 0, 1, 0,True
1930, 11, 29,0, Ottawa Senators, 6, 1, 1, 1, 2, 0, 2, 0,12, Chicago Black Hawks, 7, 1, 3, 2, 0, 0, 0, 0,False
1930, 11, 29,15, Philadelphia Quakers, 1, 0, 1, 0, 1, 0, 1, 0,11, New York Rangers, 4, 2, 0, 0, 4, 0, 4, 0,False
1930, 11, 29,13, Toronto Maple Leafs, 7, 0, 1, 1, 0, 0, 2, 0,16, Detroit Falcons, 3, 0, 3, 3, 2, 0, 2, 0,True
1930, 11, 30,16, Detroit Falcons, 3, 0, 3, 2, 4, 0, 4, 0,10, New York Americans, 4, 0, 0, 0, 1, 0, 4, 0,False
1930, 12, 2,7, Boston Bruins, 6, 2, 2, 1, 3, 0, 3, 0,13, Toronto Maple Leafs, 7, 0, 4, 4, 2, 0, 4, 0,True
1930, 12, 2,8, Montreal Maroons, 4, 0, 5, 2, 2, 0, 6, 0,12, Chicago Black Hawks, 7, 2, 3, 3, 0, 0, 0, 0,True
1930, 12, 2,15, Philadelphia Quakers, 1, 0, 3, 3, 6, 0, 6, 0,1, Montreal Canadiens, 6, 0, 3, 2, 2, 0, 8, 0,False
1930, 12, 4,12, Chicago Black Hawks, 7, 0, 1, 1, 2, 0, 2, 0,10, New York Americans, 4, 2, 2, 2, 2, 0, 6, 0,True
1930, 12, 4,1, Montreal Canadiens, 6, 2, 2, 0, 0, 0, 8, 0,11, New York Rangers, 5, 0, 6, 7, 3, 0, 3, 0,True
1930, 12, 4,0, Ottawa Senators, 5, 1, 0, 0, 3, 0, 3, 0,15, Philadelphia Quakers, 1, 0, 1, 0, 2, 0, 2, 0,True
