Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1978,10,11,11,Chicago Black Hawks,5,0,2,6,2,24,8,85,29,Atlanta Flames,7,2,2,1,1,29,9,98,False
1978,10,11,16,Detroit Red Wings,6,1,2,6,3,18,13,108,21,St. Louis Blues,5,1,2,5,4,40,16,161,False
1978,10,11,22,Los Angeles Kings,5,2,3,4,5,22,11,41,30,Washington Capitals,4,0,4,4,2,34,6,111,False
1978,10,11,0,Montreal Canadiens,9,1,0,0,1,18,5,47,24,Minnesota North Stars,3,1,6,5,3,27,9,126,True
1978,10,11,20,Pittsburgh Penguins,3,2,2,3,2,43,15,95,13,Toronto Maple Leafs,2,0,1,4,2,36,4,63,False
1978,10,11,25,Vancouver Canucks,1,0,3,1,0,0,10,69,32,Colorado Rockies,6,2,6,6,2,27,17,119,True
1978,10,12,6,Boston Bruins,5,2,2,2,6,38,17,119,20,Pittsburgh Penguins,3,0,2,3,3,27,16,79,True
1978,10,12,26,Buffalo Sabres,5,1,2,4,1,24,6,61,28,New York Islanders,6,1,5,8,2,26,4,58,False
1978,10,12,10,New York Rangers,5,0,2,2,2,5,12,107,23,Philadelphia Flyers,8,2,1,1,1,17,8,59,False
1978,10,13,29,Atlanta Flames,7,1,4,4,4,31,12,102,30,Washington Capitals,5,1,4,7,2,31,6,108,False
1978,10,13,25,Vancouver Canucks,2,1,8,12,2,36,12,105,21,St. Louis Blues,5,1,5,8,4,42,16,163,True
1978,10,14,16,Detroit Red Wings,5,0,4,8,0,28,15,104,23,Philadelphia Flyers,8,2,3,5,3,30,10,72,False
1978,10,14,22,Los Angeles Kings,5,1,2,4,4,29,10,48,21,St. Louis Blues,5,1,4,8,3,34,20,157,True
1978,10,14,24,Minnesota North Stars,3,1,2,4,5,32,11,131,26,Buffalo Sabres,4,1,2,4,2,20,7,57,False
1978,10,14,0,Montreal Canadiens,9,2,4,5,4,29,6,53,32,Colorado Rockies,5,0,2,4,1,9,17,82,True
1978,10,14,20,Pittsburgh Penguins,3,0,2,4,8,38,21,90,6,Boston Bruins,5,2,7,12,2,16,11,90,False
1978,10,14,13,Toronto Maple Leafs,3,0,3,5,2,40,4,67,28,New York Islanders,7,2,2,4,2,28,4,66,True
1978,10,14,30,Washington Capitals,6,2,3,3,3,35,7,112,29,Atlanta Flames,7,0,3,6,3,37,15,102,False
1978,10,15,6,Boston Bruins,6,2,4,5,4,34,13,108,13,Toronto Maple Leafs,4,0,10,18,1,38,10,92,True
1978,10,15,26,Buffalo Sabres,4,0,5,7,2,44,7,81,16,Detroit Red Wings,4,2,1,0,5,14,17,98,False
1978,10,15,11,Chicago Black Hawks,4,1,3,8,4,33,10,94,25,Vancouver Canucks,3,1,8,13,4,23,14,92,False
1978,10,15,10,New York Rangers,4,1,2,7,3,25,13,127,32,Colorado Rockies,4,1,1,3,7,23,21,100,True
1978,10,15,23,Philadelphia Flyers,8,0,3,3,1,28,8,70,0,Montreal Canadiens,9,2,5,8,2,24,4,44,False
1978,10,17,29,Atlanta Flames,7,1,6,8,3,24,15,89,32,Colorado Rockies,4,1,2,2,3,30,17,107,True
1978,10,17,28,New York Islanders,6,0,7,14,5,21,10,38,0,Montreal Canadiens,9,2,3,5,2,37,4,57,True
1978,10,17,21,St. Louis Blues,5,0,2,4,8,36,23,165,25,Vancouver Canucks,4,2,3,6,3,30,13,99,True
1978,10,18,22,Los Angeles Kings,5,0,6,11,2,22,5,54,6,Boston Bruins,7,2,4,7,2,18,11,92,False
1978,10,18,24,Minnesota North Stars,3,1,3,4,5,29,19,149,25,Vancouver Canucks,4,1,6,12,4,38,18,103,True
1978,10,18,10,New York Rangers,4,2,4,6,5,38,11,115,16,Detroit Red Wings,4,0,3,6,2,27,14,111,False
1978,10,18,20,Pittsburgh Penguins,3,0,4,4,4,26,17,78,28,New York Islanders,7,2,3,6,1,25,6,42,False
