Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last10, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last10, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1920, 12, 22,0, Ottawa Senators, 9, 5, 8, 4, 10, 0, 10, 0,4, Toronto St. Patricks, 6, 3, 5, 0, 2, 0, 17, 0,True
1920, 12, 22,6, Hamilton Tigers, 0, 0, 10, 2, 11, 0, 11, 0,1, Montreal Canadiens, 3, 0, 4, 0, 11, 0, 11, 0,True
1920, 12, 25,4, Toronto St. Patricks, 5, 3, 4, 1, 6, 0, 10, 0,1, Montreal Canadiens, 3, 5, 0, 1, 5, 0, 5, 0,True
1920, 12, 27,0, Ottawa Senators, 9, 0, 6, 3, 3, 0, 3, 0,6, Hamilton Tigers, 1, 0, 3, 3, 0, 0, 0, 0,True
1920, 12, 29,1, Montreal Canadiens, 3, 0, 4, 2, 5, 0, 5, 0,6, Hamilton Tigers, 1, 1, 1, 1, 3, 0, 3, 0,False
1920, 12, 29,4, Toronto St. Patricks, 5, 3, 6, 3, 4, 0, 10, 0,0, Ottawa Senators, 9, 6, 3, 2, 1, 0, 1, 0,False
1921, 1, 3,6, Hamilton Tigers, 2, 0, 6, 2, 2, 0, 2, 0,4, Toronto St. Patricks, 4, 0, 1, 1, 8, 0, 14, 0,False
1921, 1, 3,0, Ottawa Senators, 9, 8, 6, 2, 1, 0, 1, 0,1, Montreal Canadiens, 3, 2, 2, 1, 6, 0, 6, 0,True
1921, 1, 6,6, Hamilton Tigers, 2, 0, 10, 0, 5, 0, 5, 0,0, Ottawa Senators, 9, 1, 8, 5, 2, 0, 2, 0,False
1921, 1, 8,1, Montreal Canadiens, 3, 1, 2, 1, 8, 0, 8, 0,0, Ottawa Senators, 9, 9, 5, 4, 1, 0, 1, 0,True
1921, 1, 8,4, Toronto St. Patricks, 5, 1, 5, 1, 4, 0, 13, 0,6, Hamilton Tigers, 2, 0, 1, 1, 5, 0, 5, 0,False
1921, 1, 12,6, Hamilton Tigers, 3, 1, 3, 1, 2, 0, 2, 0,4, Toronto St. Patricks, 4, 1, 2, 1, 3, 0, 9, 0,False
1921, 1, 12,0, Ottawa Senators, 8, 8, 4, 2, 5, 0, 5, 0,1, Montreal Canadiens, 4, 2, 5, 4, 4, 0, 4, 0,True
1921, 1, 15,1, Montreal Canadiens, 3, 0, 0, 0, 2, 0, 2, 0,6, Hamilton Tigers, 3, 2, 2, 2, 4, 0, 4, 0,True
1921, 1, 15,4, Toronto St. Patricks, 5, 3, 3, 1, 2, 0, 12, 0,0, Ottawa Senators, 8, 7, 2, 1, 0, 0, 0, 0,False
1921, 1, 17,1, Montreal Canadiens, 3, 5, 6, 4, 4, 0, 4, 0,4, Toronto St. Patricks, 5, 4, 3, 1, 5, 0, 15, 0,True
1921, 1, 19,0, Ottawa Senators, 8, 2, 5, 2, 2, 0, 2, 0,6, Hamilton Tigers, 3, 0, 4, 2, 6, 0, 6, 0,True
1921, 1, 19,4, Toronto St. Patricks, 4, 4, 5, 2, 9, 0, 17, 0,1, Montreal Canadiens, 4, 6, 9, 6, 5, 0, 5, 0,True
1921, 1, 22,6, Hamilton Tigers, 3, 2, 3, 3, 4, 0, 4, 0,1, Montreal Canadiens, 3, 1, 2, 2, 7, 0, 7, 0,False
1921, 1, 22,0, Ottawa Senators, 8, 7, 4, 0, 3, 0, 3, 0,4, Toronto St. Patricks, 5, 3, 7, 3, 2, 0, 13, 0,False
1921, 1, 26,1, Montreal Canadiens, 4, 2, 7, 0, 5, 0, 5, 0,0, Ottawa Senators, 8, 8, 4, 1, 5, 0, 5, 0,True
1921, 1, 26,4, Toronto St. Patricks, 5, 2, 7, 2, 4, 0, 15, 0,6, Hamilton Tigers, 3, 1, 5, 3, 7, 0, 7, 0,True
1921, 1, 29,6, Hamilton Tigers, 2, 0, 3, 1, 10, 0, 10, 0,0, Ottawa Senators, 7, 3, 3, 0, 5, 0, 5, 0,False
1921, 1, 29,1, Montreal Canadiens, 5, 6, 5, 3, 3, 0, 3, 0,4, Toronto St. Patricks, 6, 4, 10, 4, 3, 0, 9, 0,True
