Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1993,10,5,38,Calgary Flames,7,0,5,10,3,25,24,196,28,New York Islanders,5,2,5,10,2,30,34,202,True
1993,10,5,43,Dallas Stars,0,0,3,6,0,8,0,8,16,Detroit Red Wings,9,0,6,6,5,20,31,180,True
1993,10,5,10,New York Rangers,1,1,2,1,4,34,18,105,6,Boston Bruins,9,1,3,5,5,29,24,154,False
1993,10,5,23,Philadelphia Flyers,8,1,5,10,4,30,16,143,20,Pittsburgh Penguins,10,1,2,10,6,39,18,123,True
1993,10,6,40,Chicago Blackhawks,8,0,3,5,2,26,24,161,45,Florida Panthers,0,0,0,6,5,23,5,23,False
1993,10,6,35,Edmonton Oilers,1,0,0,0,3,42,29,213,41,San Jose Sharks,1,2,1,4,7,32,30,168,True
1993,10,6,22,Los Angeles Kings,6,0,6,10,1,8,29,145,25,Vancouver Canucks,7,2,10,17,3,23,25,130,False
1993,10,6,0,Montreal Canadiens,4,1,3,8,2,36,11,116,37,Hartford Whalers,5,1,4,6,5,23,42,262,True
1993,10,6,39,New Jersey Devils,4,2,5,7,3,13,22,99,42,Tampa Bay Lightning,3,0,4,6,2,37,15,88,True
1993,10,6,2,Ottawa Senators,1,0,1,3,5,14,17,84,34,Quebec Nordiques,7,2,5,11,3,27,34,218,False
1993,10,6,36,Winnipeg Jets,7,1,4,4,0,31,17,149,30,Washington Capitals,5,1,5,4,2,30,23,160,True
1993,10,7,6,Boston Bruins,9,2,4,7,3,32,22,157,26,Buffalo Sabres,2,0,3,6,3,10,33,172,False
1993,10,7,38,Calgary Flames,8,2,3,6,1,26,22,197,41,San Jose Sharks,1,0,2,4,6,30,32,194,True
1993,10,7,10,New York Rangers,1,2,3,6,3,30,20,142,42,Tampa Bay Lightning,2,0,1,2,6,22,15,94,True
1993,10,7,20,Pittsburgh Penguins,9,2,4,5,2,26,15,115,0,Montreal Canadiens,4,0,4,6,3,23,12,103,True
1993,10,7,21,St. Louis Blues,4,0,6,9,3,18,18,121,45,Florida Panthers,1,0,4,7,4,33,8,66,True
1993,10,7,13,Toronto Maple Leafs,5,0,2,3,3,36,21,223,43,Dallas Stars,1,0,6,9,4,35,4,35,True
1993,10,8,35,Edmonton Oilers,2,0,3,5,2,27,28,227,28,New York Islanders,4,2,4,2,2,20,35,179,True
1993,10,8,44,Mighty Ducks of Anaheim,0,0,0,1,2,13,2,13,16,Detroit Red Wings,8,0,4,6,0,7,29,176,False
1993,10,8,30,Washington Capitals,5,0,4,6,2,7,27,167,39,New Jersey Devils,4,2,2,3,2,9,20,121,False
1993,10,9,6,Boston Bruins,9,2,2,5,2,18,25,151,34,Quebec Nordiques,7,0,5,11,0,0,39,228,True
1993,10,9,43,Dallas Stars,1,0,3,6,5,41,5,41,36,Winnipeg Jets,7,0,6,9,4,33,21,151,False
1993,10,9,37,Hartford Whalers,5,0,2,3,4,25,41,264,23,Philadelphia Flyers,9,2,4,8,3,26,16,148,False
1993,10,9,22,Los Angeles Kings,5,1,2,2,3,26,33,164,16,Detroit Red Wings,8,1,6,12,2,27,31,196,True
1993,10,9,0,Montreal Canadiens,4,1,1,2,2,39,11,119,26,Buffalo Sabres,2,1,5,10,3,39,33,201,True
1993,10,9,39,New Jersey Devils,4,2,6,12,1,18,21,138,30,Washington Capitals,4,0,3,5,6,37,31,202,True
1993,10,9,20,Pittsburgh Penguins,9,2,2,3,0,25,6,86,10,New York Rangers,2,0,5,7,4,31,21,131,True
1993,10,9,21,St. Louis Blues,4,2,6,9,3,30,21,140,2,Ottawa Senators,1,0,5,10,5,31,17,101,True
1993,10,9,42,Tampa Bay Lightning,2,0,4,5,2,43,14,110,45,Florida Panthers,1,0,3,5,4,33,8,64,False
1993,10,9,13,Toronto Maple Leafs,5,0,6,6,3,29,32,225,40,Chicago Blackhawks,7,2,4,8,4,29,22,142,True
1993,10,9,25,Vancouver Canucks,8,1,5,7,2,35,24,142,38,Calgary Flames,9,1,6,11,3,26,23,189,False
1993,10,10,26,Buffalo Sabres,2,1,3,6,0,0,32,161,37,Hartford Whalers,5,1,3,3,0,16,39,256,False
1993,10,10,40,Chicago Blackhawks,6,1,1,2,2,25,23,164,36,Winnipeg Jets,8,1,3,5,3,10,20,148,True
