Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last10, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last10, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1919, 12, 23,0, Ottawa Senators, 8, 0, 9, 8, 3, 0, 3, 0,4, Toronto St. Patricks, 0, 0, 2, 0, 0, 0, 0, 0,True
1919, 12, 24,5, Quebec Athletic Club/Bulldogs, 0, 0, 5, 0, 0, 0, 0, 0,1, Montreal Canadiens, 4, 0, 1, 2, 2, 0, 2, 0,False
1919, 12, 27,4, Toronto St. Patricks, 0, 0, 0, 0, 0, 0, 3, 0,5, Quebec Athletic Club/Bulldogs, 0, 0, 5, 4, 12, 0, 12, 0,True
1919, 12, 27,1, Montreal Canadiens, 4, 4, 12, 3, 5, 0, 5, 0,0, Ottawa Senators, 9, 6, 3, 2, 0, 0, 0, 0,False
1919, 12, 31,4, Toronto St. Patricks, 1, 0, 7, 3, 3, 0, 7, 0,1, Montreal Canadiens, 4, 0, 0, 0, 2, 0, 2, 0,True
1920, 1, 1,5, Quebec Athletic Club/Bulldogs, 0, 0, 4, 1, 7, 0, 7, 0,0, Ottawa Senators, 9, 0, 2, 1, 0, 0, 0, 0,False
1920, 1, 3,4, Toronto St. Patricks, 2, 0, 5, 3, 1, 0, 5, 0,0, Ottawa Senators, 9, 1, 3, 0, 2, 0, 2, 0,True
1920, 1, 7,0, Ottawa Senators, 8, 6, 3, 2, 4, 0, 4, 0,1, Montreal Canadiens, 4, 4, 3, 0, 5, 0, 5, 0,True
1920, 1, 7,5, Quebec Athletic Club/Bulldogs, 0, 0, 2, 1, 3, 0, 3, 0,4, Toronto St. Patricks, 3, 1, 4, 4, 3, 0, 7, 0,True
1920, 1, 10,1, Montreal Canadiens, 4, 0, 3, 1, 4, 0, 4, 0,4, Toronto St. Patricks, 3, 1, 5, 3, 4, 0, 11, 0,True
1920, 1, 10,0, Ottawa Senators, 8, 1, 4, 4, 3, 0, 3, 0,5, Quebec Athletic Club/Bulldogs, 1, 0, 7, 5, 5, 0, 5, 0,True
1920, 1, 12,1, Montreal Canadiens, 4, 1, 14, 4, 7, 0, 7, 0,5, Quebec Athletic Club/Bulldogs, 1, 0, 1, 1, 7, 0, 7, 0,True
1920, 1, 14,4, Toronto St. Patricks, 3, 1, 7, 4, 5, 0, 14, 0,1, Montreal Canadiens, 5, 1, 7, 5, 3, 0, 3, 0,False
1920, 1, 14,5, Quebec Athletic Club/Bulldogs, 1, 0, 3, 2, 7, 0, 7, 0,0, Ottawa Senators, 8, 2, 4, 4, 1, 0, 1, 0,False
1920, 1, 17,1, Montreal Canadiens, 5, 4, 4, 1, 3, 0, 3, 0,0, Ottawa Senators, 9, 6, 5, 0, 1, 0, 1, 0,True
1920, 1, 17,4, Toronto St. Patricks, 3, 1, 3, 2, 4, 0, 13, 0,5, Quebec Athletic Club/Bulldogs, 1, 1, 1, 1, 2, 0, 2, 0,True
1920, 1, 21,1, Montreal Canadiens, 6, 2, 3, 1, 2, 0, 2, 0,4, Toronto St. Patricks, 4, 1, 8, 1, 3, 0, 12, 0,True
1920, 1, 21,0, Ottawa Senators, 8, 3, 2, 2, 3, 0, 3, 0,5, Quebec Athletic Club/Bulldogs, 1, 0, 3, 1, 8, 0, 8, 0,True
1920, 1, 24,5, Quebec Athletic Club/Bulldogs, 1, 0, 1, 1, 12, 0, 12, 0,1, Montreal Canadiens, 7, 2, 2, 3, 2, 0, 2, 0,False
1920, 1, 24,4, Toronto St. Patricks, 4, 1, 2, 2, 3, 0, 12, 0,0, Ottawa Senators, 8, 1, 12, 6, 1, 0, 1, 0,True
1920, 1, 28,1, Montreal Canadiens, 7, 3, 9, 1, 4, 0, 4, 0,5, Quebec Athletic Club/Bulldogs, 1, 0, 4, 1, 8, 0, 8, 0,True
1920, 1, 28,0, Ottawa Senators, 7, 1, 2, 2, 5, 0, 5, 0,4, Toronto St. Patricks, 5, 2, 5, 2, 3, 0, 12, 0,True
1920, 1, 31,0, Ottawa Senators, 7, 5, 7, 4, 0, 0, 0, 0,1, Montreal Canadiens, 7, 5, 4, 1, 3, 0, 3, 0,True
1920, 1, 31,5, Quebec Athletic Club/Bulldogs, 1, 1, 3, 1, 4, 0, 4, 0,4, Toronto St. Patricks, 5, 2, 0, 0, 7, 0, 16, 0,True
1920, 2, 4,5, Quebec Athletic Club/Bulldogs, 2, 0, 10, 5, 6, 0, 6, 0,0, Ottawa Senators, 7, 4, 12, 9, 3, 0, 3, 0,False
1920, 2, 4,4, Toronto St. Patricks, 4, 1, 6, 4, 6, 0, 10, 0,1, Montreal Canadiens, 7, 3, 3, 2, 11, 0, 11, 0,False
1920, 2, 7,1, Montreal Canadiens, 8, 4, 6, 3, 5, 0, 5, 0,5, Quebec Athletic Club/Bulldogs, 2, 0, 0, 0, 2, 0, 5, 0,True
1920, 2, 7,0, Ottawa Senators, 7, 2, 5, 1, 0, 0, 0, 0,4, Toronto St. Patricks, 3, 2, 5, 3, 6, 0, 10, 0,False
1920, 2, 11,0, Ottawa Senators, 7, 6, 3, 2, 4, 0, 4, 0,1, Montreal Canadiens, 9, 4, 4, 3, 2, 0, 2, 0,True
1920, 2, 11,4, Toronto St. Patricks, 3, 2, 4, 0, 3, 0, 7, 0,5, Quebec Athletic Club/Bulldogs, 1, 2, 2, 1, 6, 0, 9, 0,True
1920, 2, 14,1, Montreal Canadiens, 8, 3, 5, 1, 4, 0, 4, 0,0, Ottawa Senators, 7, 7, 4, 2, 3, 0, 3, 0,False
1920, 2, 16,5, Quebec Athletic Club/Bulldogs, 1, 2, 2, 0, 7, 0, 10, 0,4, Toronto St. Patricks, 4, 3, 7, 2, 4, 0, 6, 0,False
1920, 2, 18,1, Montreal Canadiens, 7, 4, 2, 2, 3, 0, 3, 0,4, Toronto St. Patricks, 5, 1, 4, 0, 3, 0, 5, 0,False
1920, 2, 18,0, Ottawa Senators, 7, 5, 3, 2, 2, 0, 2, 0,5, Quebec Athletic Club/Bulldogs, 1, 0, 3, 3, 4, 0, 7, 0,True
1920, 2, 21,5, Quebec Athletic Club/Bulldogs, 1, 0, 3, 2, 9, 0, 12, 0,1, Montreal Canadiens, 6, 5, 2, 1, 8, 0, 8, 0,True
1920, 2, 21,4, Toronto St. Patricks, 6, 3, 7, 6, 2, 0, 4, 0,0, Ottawa Senators, 7, 2, 9, 2, 3, 0, 3, 0,False
1920, 2, 25,0, Ottawa Senators, 8, 8, 5, 1, 3, 0, 3, 0,1, Montreal Canadiens, 5, 2, 7, 2, 8, 0, 8, 0,True
1920, 2, 25,5, Quebec Athletic Club/Bulldogs, 2, 2, 8, 3, 7, 0, 10, 0,4, Toronto St. Patricks, 5, 4, 3, 0, 3, 0, 5, 0,False
1920, 2, 28,1, Montreal Canadiens, 4, 5, 3, 2, 6, 0, 6, 0,5, Quebec Athletic Club/Bulldogs, 2, 1, 2, 1, 8, 0, 11, 0,True
1920, 2, 28,4, Toronto St. Patricks, 6, 3, 9, 3, 0, 0, 2, 0,0, Ottawa Senators, 8, 3, 5, 4, 3, 0, 3, 0,False
1920, 3, 3,0, Ottawa Senators, 9, 4, 1, 0, 0, 0, 0, 0,4, Toronto St. Patricks, 5, 3, 0, 0, 1, 0, 3, 0,True
1920, 3, 3,5, Quebec Athletic Club/Bulldogs, 2, 1, 6, 5, 8, 0, 11, 0,1, Montreal Canadiens, 4, 6, 6, 5, 6, 0, 6, 0,False
1920, 3, 6,1, Montreal Canadiens, 4, 2, 18, 1, 3, 0, 3, 0,0, Ottawa Senators, 9, 8, 7, 3, 4, 0, 4, 0,False
1920, 3, 6,4, Toronto St. Patricks, 5, 5, 3, 1, 7, 0, 9, 0,5, Quebec Athletic Club/Bulldogs, 2, 2, 3, 3, 0, 0, 19, 0,True
