Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1974, 10, 9,27, California Golden Seals, 0, 0, 1, 2, 3, 45, 18, 152,23, St. Louis Blues, 3, 2, 2, 2, 8, 43, 15, 90,False
1974, 10, 9,17, Detroit Red Wings, 4, 0, 3, 3, 7, 35, 31, 142,12, Chicago Black Hawks, 8, 2, 8, 14, 4, 31, 7, 55,True
1974, 10, 9,24, Minnesota North Stars, 4, 2, 1, 2, 4, 29, 16, 104,22, Pittsburgh Penguins, 4, 0, 2, 2, 2, 34, 13, 118,False
1974, 10, 9,1, Montreal Canadiens, 6, 1, 3, 6, 0, 0, 12, 71,29, New York Islanders, 6, 1, 4, 6, 2, 26, 6, 98,False
1974, 10, 9,11, New York Rangers, 4, 0, 6, 11, 4, 34, 14, 91,31, Washington Capitals, 0, 0, 1, 0, 0, 0, 0, 0,True
1974, 10, 9,13, Toronto Maple Leafs, 7, 0, 4, 7, 3, 32, 9, 101,32, Kansas City Scouts, 0, 0, 1, 1, 6, 35, 6, 35,True
1974, 10, 9,26, Vancouver Canucks, 6, 1, 2, 2, 6, 29, 18, 71,30, Atlanta Flames, 5, 1, 5, 7, 0, 7, 3, 27,False
1974, 10, 10,28, Buffalo Sabres, 5, 0, 4, 8, 2, 24, 12, 106,7, Boston Bruins, 6, 2, 6, 13, 4, 35, 14, 100,True
1974, 10, 10,21, Philadelphia Flyers, 8, 2, 5, 9, 2, 22, 8, 59,25, Los Angeles Kings, 6, 0, 7, 15, 5, 37, 6, 63,False
1974, 10, 11,27, California Golden Seals, 0, 0, 4, 7, 0, 0, 19, 132,30, Atlanta Flames, 5, 2, 3, 4, 3, 20, 6, 53,True
