Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
2009,10,1,6,Boston Bruins,8,1,6,15,2,34,10,135,30,Washington Capitals,6,1,4,6,6,41,15,165,False
2009,10,1,38,Calgary Flames,4,0,2,2,3,31,7,98,25,Vancouver Canucks,6,2,1,3,0,22,5,97,True
2009,10,1,46,Colorado Avalanche,1,0,0,0,3,32,6,112,41,San Jose Sharks,5,2,3,5,4,24,12,74,True
2009,10,1,13,Toronto Maple Leafs,5,1,2,8,3,52,19,195,0,Montreal Canadiens,5,1,2,5,3,41,9,94,False
2009,10,2,48,Carolina Hurricanes,8,0,0,5,4,13,10,72,23,Philadelphia Flyers,4,2,4,2,4,18,11,87,False
2009,10,2,40,Chicago Blackhawks,7,1,3,5,2,23,14,140,45,Florida Panthers,6,1,7,13,4,41,6,81,False
2009,10,2,16,Detroit Red Wings,3,1,0,0,3,23,11,104,21,St. Louis Blues,8,1,1,2,0,28,5,87,False
2009,10,2,20,Pittsburgh Penguins,7,2,2,6,1,30,11,135,10,New York Rangers,5,0,5,5,3,31,7,61,True
2009,10,3,53,Anaheim Ducks,7,1,5,7,4,24,8,68,41,San Jose Sharks,5,1,2,3,5,20,13,70,False
2009,10,3,50,Atlanta Thrashers,6,2,2,10,4,26,9,92,42,Tampa Bay Lightning,1,0,3,2,6,30,16,120,True
2009,10,3,6,Boston Bruins,7,2,1,2,4,34,12,135,48,Carolina Hurricanes,7,0,0,0,2,27,8,86,True
2009,10,3,26,Buffalo Sabres,7,2,5,7,1,27,6,98,0,Montreal Canadiens,5,0,5,8,3,46,10,100,False
2009,10,3,51,Columbus Blue Jackets,3,1,3,2,5,27,17,134,52,Minnesota Wild,6,1,1,11,4,35,7,63,True
2009,10,3,46,Colorado Avalanche,2,1,5,10,2,40,5,120,25,Vancouver Canucks,6,1,3,5,4,22,9,97,True
2009,10,3,43,Dallas Stars,3,1,5,7,3,39,22,159,49,Nashville Predators,5,1,4,7,4,32,13,101,False
2009,10,3,35,Edmonton Oilers,3,1,1,1,0,37,7,140,38,Calgary Flames,5,1,5,8,3,42,7,109,False
2009,10,3,45,Florida Panthers,7,1,3,5,3,55,3,90,40,Chicago Blackhawks,6,1,3,5,5,29,19,125,False
2009,10,3,22,Los Angeles Kings,4,1,3,5,3,30,19,160,47,Phoenix Coyotes,6,1,1,8,4,35,16,212,False
2009,10,3,39,New Jersey Devils,4,1,3,5,2,25,7,75,23,Philadelphia Flyers,5,1,2,4,0,28,7,97,False
2009,10,3,28,New York Islanders,2,0,1,7,2,29,21,162,20,Pittsburgh Penguins,7,2,3,6,2,27,12,132,False
2009,10,3,10,New York Rangers,5,1,2,3,3,31,7,61,2,Ottawa Senators,4,1,2,2,5,17,15,143,True
2009,10,3,21,St. Louis Blues,8,2,4,6,3,25,11,118,16,Detroit Red Wings,3,0,3,4,4,28,12,104,True
2009,10,3,30,Washington Capitals,6,0,4,8,2,31,11,145,13,Toronto Maple Leafs,4,2,3,6,4,27,20,170,True
2009,10,5,39,New Jersey Devils,4,1,2,3,5,27,10,77,10,New York Rangers,5,1,5,8,2,34,6,64,False
2009,10,5,25,Vancouver Canucks,5,1,0,0,3,27,8,102,51,Columbus Blue Jackets,4,1,2,4,1,33,12,156,False
2009,10,6,48,Carolina Hurricanes,6,2,2,2,4,28,10,66,42,Tampa Bay Lightning,0,0,3,6,6,28,16,118,True
2009,10,6,38,Calgary Flames,6,1,4,7,3,34,7,101,0,Montreal Canadiens,5,1,2,3,3,23,8,89,True
2009,10,6,35,Edmonton Oilers,3,1,3,4,4,21,12,137,43,Dallas Stars,3,1,2,2,2,26,16,146,True
2009,10,6,22,Los Angeles Kings,4,1,4,6,6,30,22,160,41,San Jose Sharks,6,1,4,5,1,25,9,75,True
2009,10,6,52,Minnesota Wild,6,2,1,2,2,39,5,67,53,Anaheim Ducks,6,0,1,2,0,9,7,79,True
2009,10,6,23,Philadelphia Flyers,5,1,5,9,2,26,9,95,30,Washington Capitals,7,1,6,11,4,31,13,145,True
2009,10,6,13,Toronto Maple Leafs,3,1,4,6,3,19,22,165,2,Ottawa Senators,4,1,2,3,4,33,17,169,False
2009,10,7,20,Pittsburgh Penguins,8,1,3,5,4,38,17,179,47,Phoenix Coyotes,7,1,6,6,3,33,15,210,False
2009,10,7,25,Vancouver Canucks,4,1,3,6,4,12,10,99,0,Montreal Canadiens,5,1,3,5,1,35,9,94,True
2009,10,8,6,Boston Bruins,7,1,7,12,2,27,10,128,53,Anaheim Ducks,5,1,3,6,4,37,8,93,False
2009,10,8,26,Buffalo Sabres,6,2,1,2,2,17,7,88,47,Phoenix Coyotes,7,0,3,5,1,23,13,224,True
2009,10,8,16,Detroit Red Wings,2,0,3,6,4,23,13,116,40,Chicago Blackhawks,7,2,4,7,3,24,14,132,True
2009,10,8,35,Edmonton Oilers,4,0,4,6,4,34,12,150,38,Calgary Flames,6,2,4,6,3,30,7,97,False
2009,10,8,22,Los Angeles Kings,4,2,6,11,4,29,21,175,52,Minnesota Wild,6,0,4,8,3,28,6,47,True
2009,10,8,49,Nashville Predators,6,0,2,2,2,40,11,109,46,Colorado Avalanche,3,2,3,5,0,35,4,106,True
2009,10,8,2,Ottawa Senators,5,1,2,2,1,27,14,163,28,New York Islanders,2,1,4,7,4,31,26,206,True
2009,10,8,23,Philadelphia Flyers,6,1,6,12,5,36,11,102,20,Pittsburgh Penguins,7,1,0,0,3,28,15,165,False
2009,10,8,41,San Jose Sharks,5,0,4,8,4,20,10,59,51,Columbus Blue Jackets,4,2,6,9,3,43,12,158,True
2009,10,8,21,St. Louis Blues,8,1,5,10,3,34,11,126,50,Atlanta Thrashers,6,1,8,11,3,39,8,105,False
2009,10,8,42,Tampa Bay Lightning,0,0,1,2,1,28,11,118,39,New Jersey Devils,4,2,2,4,3,26,8,76,False
2009,10,8,30,Washington Capitals,7,1,5,10,2,16,12,120,10,New York Rangers,6,1,3,6,2,27,6,57,False
2009,10,9,48,Carolina Hurricanes,6,1,1,1,1,30,7,68,45,Florida Panthers,7,1,0,0,4,33,7,70,True
2009,10,9,38,Calgary Flames,7,2,3,6,1,36,7,95,43,Dallas Stars,3,0,4,6,2,32,22,182,False
2009,10,10,6,Boston Bruins,6,2,1,2,0,35,14,122,28,New York Islanders,1,0,2,3,3,42,25,203,True
2009,10,10,40,Chicago Blackhawks,7,0,2,5,3,23,13,125,46,Colorado Avalanche,3,2,2,4,3,37,9,121,True
2009,10,10,16,Detroit Red Wings,3,1,2,5,2,34,11,127,30,Washington Capitals,6,1,3,4,4,29,14,129,True
2009,10,10,35,Edmonton Oilers,3,1,3,6,3,28,11,111,0,Montreal Canadiens,4,1,1,2,7,32,11,61,True
2009,10,10,45,Florida Panthers,6,1,2,4,5,26,10,59,39,New Jersey Devils,5,1,3,6,3,44,8,94,False
2009,10,10,49,Nashville Predators,6,1,3,6,6,35,11,80,26,Buffalo Sabres,6,1,2,3,1,24,6,95,False
2009,10,10,2,Ottawa Senators,5,1,3,6,4,29,15,141,50,Atlanta Thrashers,7,1,4,8,2,31,7,97,True
2009,10,10,23,Philadelphia Flyers,6,2,4,8,5,25,11,91,53,Anaheim Ducks,6,0,6,8,1,34,5,90,False
2009,10,10,47,Phoenix Coyotes,7,2,1,2,0,24,14,231,51,Columbus Blue Jackets,4,0,3,6,1,8,15,143,False
2009,10,10,41,San Jose Sharks,5,1,6,9,3,27,9,66,52,Minnesota Wild,6,1,3,6,3,19,9,42,True
2009,10,10,21,St. Louis Blues,7,1,2,3,3,21,11,113,22,Los Angeles Kings,5,1,6,12,3,29,20,175,False
2009,10,10,42,Tampa Bay Lightning,0,0,3,6,3,38,16,162,48,Carolina Hurricanes,6,2,7,10,2,27,8,65,True
2009,10,10,13,Toronto Maple Leafs,3,2,1,3,3,8,21,174,20,Pittsburgh Penguins,7,0,5,6,4,34,15,178,False
2009,10,11,10,New York Rangers,7,2,5,5,4,30,7,58,53,Anaheim Ducks,6,0,2,4,4,32,7,85,True
2009,10,11,25,Vancouver Canucks,4,2,7,9,1,28,8,131,43,Dallas Stars,4,0,5,9,4,24,22,173,True
2009,10,12,6,Boston Bruins,6,1,3,6,3,38,17,125,46,Colorado Avalanche,3,0,3,5,3,26,8,118,False
2009,10,12,40,Chicago Blackhawks,7,2,3,6,3,19,12,128,38,Calgary Flames,6,0,2,3,3,28,10,88,True
2009,10,12,49,Nashville Predators,5,2,0,0,1,42,5,92,35,Edmonton Oilers,4,0,3,5,4,45,9,146,False
2009,10,12,28,New York Islanders,1,0,3,6,3,28,25,191,22,Los Angeles Kings,6,2,2,4,1,30,18,176,False
