Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1996, 10, 4,35, Edmonton Oilers, 3, 1, 4, 2, 5, 47, 16, 165,28, Buffalo Sabres, 5, 1, 6, 5, 1, 25, 13, 140,True
1996, 10, 4,25, Los Angeles Kings, 4, 1, 6, 4, 2, 46, 32, 283,29, New York Islanders, 3, 1, 1, 6, 5, 38, 17, 121,True
1996, 10, 4,23, St. Louis Blues, 2, 1, 2, 1, 2, 19, 17, 116,47, Colorado Avalanche, 6, 1, 2, 6, 5, 29, 10, 93,True
1996, 10, 5,7, Boston Bruins, 7, 1, 5, 9, 5, 24, 23, 190,11, New York Rangers, 4, 1, 0, 2, 5, 31, 8, 69,False
1996, 10, 5,44, Dallas Stars, 3, 1, 2, 3, 5, 34, 23, 148,47, Colorado Avalanche, 6, 1, 2, 4, 4, 29, 9, 93,True
1996, 10, 5,38, Hartford Whalers, 4, 0, 1, 3, 1, 10, 17, 129,48, Phoenix Coyotes, 0, 0, 2, 4, 5, 26, 5, 26,True
1996, 10, 5,1, Montreal Canadiens, 5, 2, 4, 11, 5, 38, 35, 229,0, Ottawa Senators, 3, 0, 7, 7, 2, 38, 17, 127,False
1996, 10, 5,40, New Jersey Devils, 5, 1, 3, 3, 4, 31, 8, 76,17, Detroit Red Wings, 9, 1, 4, 9, 1, 22, 20, 158,True
1996, 10, 5,21, Philadelphia Flyers, 8, 1, 1, 4, 2, 19, 6, 89,45, Florida Panthers, 4, 1, 3, 8, 1, 19, 9, 81,False
1996, 10, 5,22, Pittsburgh Penguins, 6, 1, 3, 8, 6, 40, 20, 174,43, Tampa Bay Lightning, 6, 1, 1, 3, 2, 24, 12, 146,False
1996, 10, 5,42, San Jose Sharks, 4, 0, 3, 1, 1, 16, 13, 98,29, New York Islanders, 3, 2, 1, 0, 0, 0, 9, 105,False
1996, 10, 5,13, Toronto Maple Leafs, 6, 2, 5, 4, 3, 27, 6, 70,46, Mighty Ducks of Anaheim, 6, 0, 3, 10, 2, 28, 10, 86,True
1996, 10, 5,26, Vancouver Canucks, 5, 1, 5, 7, 0, 30, 5, 85,39, Calgary Flames, 4, 1, 1, 3, 4, 27, 19, 151,True
1996, 10, 5,31, Washington Capitals, 6, 1, 3, 2, 3, 27, 18, 114,41, Chicago Blackhawks, 4, 1, 5, 3, 2, 52, 6, 105,False
1996, 10, 6,39, Calgary Flames, 4, 2, 1, 2, 5, 27, 18, 147,28, Buffalo Sabres, 5, 0, 3, 8, 4, 22, 16, 155,True
1996, 10, 6,35, Edmonton Oilers, 3, 1, 4, 7, 3, 19, 13, 138,26, Vancouver Canucks, 5, 1, 3, 4, 1, 29, 6, 84,True
1996, 10, 6,25, Los Angeles Kings, 5, 1, 1, 2, 0, 26, 30, 281,42, San Jose Sharks, 3, 1, 2, 4, 4, 39, 18, 153,False
1996, 10, 6,11, New York Rangers, 4, 0, 4, 6, 4, 30, 7, 68,45, Florida Panthers, 5, 2, 3, 4, 1, 32, 9, 94,False
1996, 10, 6,23, St. Louis Blues, 3, 2, 4, 7, 2, 37, 14, 150,41, Chicago Blackhawks, 5, 0, 5, 5, 4, 45, 6, 76,False
1996, 10, 7,7, Boston Bruins, 6, 0, 4, 4, 0, 12, 22, 191,48, Phoenix Coyotes, 0, 0, 0, 1, 1, 23, 1, 23,False
1996, 10, 7,1, Montreal Canadiens, 4, 0, 3, 6, 3, 25, 33, 216,46, Mighty Ducks of Anaheim, 6, 2, 1, 2, 4, 24, 12, 82,False
1996, 10, 7,21, Philadelphia Flyers, 7, 1, 1, 2, 2, 19, 6, 89,40, New Jersey Devils, 5, 1, 3, 2, 1, 25, 6, 86,True
1996, 10, 8,47, Colorado Avalanche, 5, 2, 1, 3, 4, 25, 16, 78,42, San Jose Sharks, 3, 0, 7, 13, 2, 32, 20, 151,True
1996, 10, 8,44, Dallas Stars, 4, 0, 4, 4, 1, 29, 19, 143,31, Washington Capitals, 5, 2, 2, 2, 5, 27, 15, 106,True
1996, 10, 8,45, Florida Panthers, 6, 2, 6, 7, 2, 36, 10, 98,11, New York Rangers, 3, 0, 2, 4, 3, 29, 8, 67,False
1996, 10, 8,38, Hartford Whalers, 5, 2, 1, 1, 0, 30, 16, 149,22, Pittsburgh Penguins, 5, 0, 3, 6, 4, 43, 18, 177,True
1996, 10, 8,13, Toronto Maple Leafs, 7, 2, 4, 6, 1, 30, 4, 73,35, Edmonton Oilers, 4, 0, 2, 5, 0, 35, 10, 139,False
1996, 10, 9,39, Calgary Flames, 4, 2, 3, 5, 0, 19, 13, 139,23, St. Louis Blues, 3, 0, 1, 1, 4, 31, 16, 112,False
1996, 10, 9,41, Chicago Blackhawks, 6, 1, 4, 7, 2, 23, 3, 68,46, Mighty Ducks of Anaheim, 7, 1, 6, 9, 2, 20, 14, 100,False
1996, 10, 9,17, Detroit Red Wings, 8, 2, 2, 2, 3, 29, 22, 165,35, Edmonton Oilers, 4, 0, 4, 7, 4, 38, 16, 168,True
1996, 10, 9,1, Montreal Canadiens, 4, 1, 6, 9, 5, 15, 29, 182,25, Los Angeles Kings, 5, 1, 6, 12, 7, 38, 37, 267,True
1996, 10, 9,0, Ottawa Senators, 4, 2, 3, 5, 3, 36, 18, 125,29, New York Islanders, 4, 0, 2, 4, 1, 39, 10, 134,False
