Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1944, 10, 28,1, Montreal Canadiens, 9, 1, 5, 5, 1, 0, 8, 0,7, Boston Bruins, 4, 1, 1, 3, 0, 0, 46, 0,True
1944, 10, 28,13, Toronto Maple Leafs, 5, 2, 8, 10, 0, 0, 19, 0,11, New York Rangers, 1, 0, 2, 6, 6, 0, 34, 0,True
1944, 10, 29,12, Chicago Black Hawks, 4, 1, 3, 5, 0, 0, 20, 0,13, Toronto Maple Leafs, 5, 1, 2, 3, 1, 0, 20, 0,False
1944, 10, 29,17, Detroit Red Wings, 6, 2, 1, 4, 2, 0, 18, 0,7, Boston Bruins, 4, 0, 2, 3, 3, 0, 49, 0,True
1944, 11, 1,12, Chicago Black Hawks, 3, 1, 6, 5, 11, 0, 31, 0,11, New York Rangers, 1, 1, 1, 0, 2, 0, 30, 0,True
1944, 11, 2,17, Detroit Red Wings, 7, 2, 7, 5, 1, 0, 17, 0,11, New York Rangers, 1, 0, 3, 3, 8, 0, 36, 0,True
1944, 11, 2,1, Montreal Canadiens, 9, 2, 3, 5, 2, 0, 9, 0,13, Toronto Maple Leafs, 6, 0, 10, 15, 5, 0, 24, 0,False
1944, 11, 4,1, Montreal Canadiens, 8, 2, 1, 0, 4, 0, 11, 0,17, Detroit Red Wings, 7, 0, 10, 15, 3, 0, 19, 0,True
1944, 11, 4,13, Toronto Maple Leafs, 7, 2, 5, 4, 1, 0, 20, 0,7, Boston Bruins, 4, 0, 1, 0, 7, 0, 53, 0,True
1944, 11, 5,12, Chicago Black Hawks, 3, 1, 8, 14, 3, 0, 23, 0,7, Boston Bruins, 4, 1, 2, 3, 7, 0, 53, 0,False
1944, 11, 5,17, Detroit Red Wings, 6, 0, 2, 1, 3, 0, 19, 0,1, Montreal Canadiens, 8, 2, 4, 4, 2, 0, 9, 0,False
