Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1980, 10, 9,7, Boston Bruins, 7, 0, 4, 5, 4, 26, 27, 134,11, New York Rangers, 3, 2, 5, 11, 2, 19, 15, 132,True
1980, 10, 9,12, Chicago Black Hawks, 5, 1, 4, 6, 1, 26, 8, 85,28, Buffalo Sabres, 8, 1, 7, 12, 1, 28, 8, 70,True
1980, 10, 9,39, Calgary Flames, 0, 0, 2, 6, 7, 31, 7, 31,37, Quebec Nordiques, 1, 0, 1, 7, 4, 37, 15, 103,False
1980, 10, 9,21, Philadelphia Flyers, 6, 2, 2, 8, 5, 11, 17, 83,22, Pittsburgh Penguins, 5, 0, 1, 3, 4, 39, 31, 190,True
1980, 10, 9,23, St. Louis Blues, 5, 1, 5, 5, 4, 45, 25, 184,38, Hartford Whalers, 5, 1, 2, 8, 2, 25, 5, 54,True
1980, 10, 10,35, Edmonton Oilers, 7, 1, 5, 8, 3, 25, 22, 150,37, Quebec Nordiques, 2, 1, 5, 6, 3, 18, 19, 123,False
1980, 10, 10,26, Vancouver Canucks, 5, 0, 4, 4, 3, 29, 16, 133,17, Detroit Red Wings, 2, 2, 3, 6, 2, 18, 14, 122,True
1980, 10, 10,31, Washington Capitals, 3, 2, 4, 8, 7, 38, 38, 182,36, Winnipeg Jets, 5, 0, 4, 4, 2, 27, 20, 119,True
1980, 10, 11,33, Colorado Rockies, 3, 0, 2, 1, 3, 29, 20, 126,39, Calgary Flames, 0, 0, 5, 10, 4, 36, 9, 65,True
1980, 10, 11,25, Los Angeles Kings, 5, 2, 3, 4, 5, 27, 17, 108,17, Detroit Red Wings, 2, 0, 3, 5, 5, 28, 17, 132,True
1980, 10, 11,24, Minnesota North Stars, 6, 2, 2, 2, 0, 0, 31, 181,38, Hartford Whalers, 5, 0, 6, 8, 7, 41, 9, 65,True
1980, 10, 11,1, Montreal Canadiens, 8, 2, 5, 5, 1, 27, 10, 114,12, Chicago Black Hawks, 5, 0, 4, 8, 3, 32, 10, 91,False
1980, 10, 11,29, New York Islanders, 9, 0, 2, 3, 1, 29, 16, 106,7, Boston Bruins, 8, 2, 7, 11, 2, 25, 31, 146,True
1980, 10, 11,22, Pittsburgh Penguins, 5, 2, 4, 7, 7, 43, 38, 201,36, Winnipeg Jets, 4, 0, 1, 3, 5, 24, 22, 126,True
1980, 10, 11,23, St. Louis Blues, 6, 1, 8, 15, 6, 25, 27, 164,21, Philadelphia Flyers, 7, 1, 7, 13, 3, 7, 16, 100,False
1980, 10, 11,13, Toronto Maple Leafs, 5, 1, 4, 5, 1, 46, 16, 191,11, New York Rangers, 3, 1, 3, 3, 5, 40, 20, 141,False
1980, 10, 12,7, Boston Bruins, 7, 0, 2, 5, 5, 18, 39, 163,1, Montreal Canadiens, 7, 2, 3, 4, 4, 32, 14, 121,True
1980, 10, 12,28, Buffalo Sabres, 7, 2, 3, 5, 3, 23, 11, 83,38, Hartford Whalers, 4, 0, 3, 5, 4, 31, 15, 102,False
1980, 10, 12,12, Chicago Black Hawks, 5, 0, 5, 10, 4, 38, 10, 100,39, Calgary Flames, 0, 0, 2, 1, 5, 29, 11, 71,False
1980, 10, 12,35, Edmonton Oilers, 6, 1, 5, 7, 0, 4, 25, 149,33, Colorado Rockies, 4, 1, 6, 7, 2, 24, 19, 121,False
1980, 10, 12,11, New York Rangers, 4, 1, 8, 15, 7, 28, 18, 133,22, Pittsburgh Penguins, 6, 1, 5, 10, 4, 31, 35, 189,False
1980, 10, 12,21, Philadelphia Flyers, 7, 1, 5, 7, 4, 28, 14, 122,13, Toronto Maple Leafs, 4, 1, 3, 7, 8, 34, 23, 179,False
