Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1933, 11, 9,12, Chicago Black Hawks, 4, 1, 2, 3, 2, 0, 11, 0,10, New York Americans, 4, 1, 6, 5, 3, 0, 19, 0,False
1933, 11, 9,1, Montreal Canadiens, 5, 1, 2, 2, 2, 0, 19, 0,17, Detroit Red Wings, 6, 1, 3, 4, 2, 0, 2, 0,True
1933, 11, 9,13, Toronto Maple Leafs, 3, 0, 0, 2, 4, 0, 8, 0,7, Boston Bruins, 9, 2, 3, 2, 2, 0, 15, 0,True
1933, 11, 11,8, Montreal Maroons, 6, 1, 3, 5, 6, 0, 24, 0,7, Boston Bruins, 8, 1, 1, 1, 6, 0, 19, 0,True
1933, 11, 11,0, Ottawa Senators, 4, 0, 3, 2, 0, 0, 1, 0,1, Montreal Canadiens, 5, 2, 2, 2, 1, 0, 15, 0,True
1933, 11, 11,13, Toronto Maple Leafs, 4, 2, 6, 3, 1, 0, 6, 0,11, New York Rangers, 4, 0, 4, 2, 2, 0, 4, 0,True
1933, 11, 12,12, Chicago Black Hawks, 4, 1, 2, 1, 2, 0, 11, 0,11, New York Rangers, 4, 1, 3, 2, 4, 0, 6, 0,True
1933, 11, 12,17, Detroit Red Wings, 5, 1, 1, 1, 2, 0, 2, 0,10, New York Americans, 4, 1, 2, 1, 1, 0, 14, 0,True
1933, 11, 14,7, Boston Bruins, 8, 1, 2, 5, 3, 0, 16, 0,17, Detroit Red Wings, 6, 1, 5, 6, 2, 0, 2, 0,False
1933, 11, 14,1, Montreal Canadiens, 4, 1, 0, 0, 2, 0, 18, 0,12, Chicago Black Hawks, 5, 1, 1, 1, 0, 0, 9, 0,True
