Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1969,10,11,16,Detroit Red Wings,2,0,4,7,4,15,17,109,13,Toronto Maple Leafs,6,2,0,0,3,30,13,122,True
1969,10,11,24,Minnesota North Stars,3,0,2,4,5,30,16,102,23,Philadelphia Flyers,7,2,0,1,3,27,5,69,True
1969,10,11,0,Montreal Canadiens,7,1,4,5,3,19,21,156,22,Los Angeles Kings,3,1,2,3,3,39,15,115,True
1969,10,11,20,Pittsburgh Penguins,6,0,1,2,0,13,5,95,19,Oakland Seals,5,2,5,12,4,18,11,65,False
1969,10,11,21,St. Louis Blues,5,1,2,6,2,12,9,114,11,Chicago Black Hawks,6,1,6,17,4,32,17,157,True
1969,10,12,6,Boston Bruins,4,0,6,5,3,38,19,152,10,New York Rangers,7,2,4,5,0,15,5,93,True
1969,10,12,11,Chicago Black Hawks,6,0,2,4,5,39,20,168,19,Oakland Seals,6,2,2,3,2,23,9,70,False
1969,10,15,6,Boston Bruins,5,1,3,4,5,32,17,152,19,Oakland Seals,6,1,2,4,2,23,8,86,True
1969,10,15,11,Chicago Black Hawks,6,2,1,3,7,43,17,150,16,Detroit Red Wings,3,0,3,5,2,27,15,121,False
1969,10,15,10,New York Rangers,7,2,1,2,2,37,7,115,24,Minnesota North Stars,3,0,4,5,0,21,11,93,True
1969,10,15,20,Pittsburgh Penguins,6,2,2,5,1,12,8,115,23,Philadelphia Flyers,6,0,1,0,2,42,6,76,False
1969,10,15,21,St. Louis Blues,5,2,7,14,2,31,9,133,22,Los Angeles Kings,3,0,2,2,5,47,17,123,True
1969,10,15,13,Toronto Maple Leafs,5,1,3,5,3,31,14,151,0,Montreal Canadiens,7,1,5,8,1,23,21,171,False
1969,10,16,16,Detroit Red Wings,3,1,4,4,1,31,14,125,24,Minnesota North Stars,3,1,3,6,0,0,15,108,False
1969,10,17,19,Oakland Seals,6,2,0,0,1,39,12,104,22,Los Angeles Kings,2,0,1,2,4,43,16,119,True
1969,10,18,22,Los Angeles Kings,1,0,1,2,5,21,17,97,19,Oakland Seals,6,2,5,8,1,33,12,98,True
1969,10,18,0,Montreal Canadiens,7,2,2,4,3,22,22,182,10,New York Rangers,7,0,4,8,3,27,12,120,True
1969,10,18,20,Pittsburgh Penguins,6,0,3,4,2,21,10,127,6,Boston Bruins,6,2,6,10,1,38,12,137,False
1969,10,18,21,St. Louis Blues,5,1,4,5,1,23,8,125,24,Minnesota North Stars,3,1,3,4,4,36,17,140,True
1969,10,18,13,Toronto Maple Leafs,4,1,2,3,3,33,20,187,11,Chicago Black Hawks,5,1,1,1,2,21,14,127,True
1969,10,19,6,Boston Bruins,6,2,2,5,0,17,14,129,20,Pittsburgh Penguins,6,0,3,6,3,24,9,151,True
1969,10,19,11,Chicago Black Hawks,5,2,1,2,4,42,16,148,24,Minnesota North Stars,3,0,2,4,2,32,17,139,False
1969,10,19,16,Detroit Red Wings,3,0,2,2,3,19,16,113,21,St. Louis Blues,6,2,4,6,2,21,9,123,True
1969,10,19,10,New York Rangers,6,2,3,5,7,34,16,126,13,Toronto Maple Leafs,5,0,3,4,2,40,19,206,True
1969,10,19,23,Philadelphia Flyers,6,0,3,5,4,34,7,74,0,Montreal Canadiens,8,2,7,9,3,28,22,188,False
1969,10,21,19,Oakland Seals,6,2,0,0,6,41,16,98,20,Pittsburgh Penguins,6,0,0,0,3,41,10,166,True
1969,10,22,22,Los Angeles Kings,1,1,5,8,0,30,12,106,20,Pittsburgh Penguins,5,1,3,6,4,39,11,152,True
1969,10,22,24,Minnesota North Stars,4,0,4,6,4,35,16,140,6,Boston Bruins,6,2,5,8,3,30,11,142,False
1969,10,22,0,Montreal Canadiens,8,2,1,2,1,23,17,179,21,St. Louis Blues,5,0,2,4,3,19,10,121,False
1969,10,22,10,New York Rangers,6,1,1,2,0,17,8,112,11,Chicago Black Hawks,4,1,1,2,4,29,16,135,False
1969,10,22,13,Toronto Maple Leafs,4,1,1,1,1,45,16,185,23,Philadelphia Flyers,5,1,1,1,1,38,4,78,False
1969,10,23,23,Philadelphia Flyers,6,0,4,7,3,35,6,75,16,Detroit Red Wings,4,2,4,7,2,23,15,117,False
1969,10,24,19,Oakland Seals,7,0,4,5,5,33,13,94,6,Boston Bruins,7,2,3,5,0,26,11,138,False
1969,10,25,16,Detroit Red Wings,4,0,2,5,2,34,15,128,10,New York Rangers,6,2,1,2,1,25,9,120,False
1969,10,25,22,Los Angeles Kings,2,0,2,3,0,25,12,101,6,Boston Bruins,7,2,4,7,2,25,13,136,False
