Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1970,10,9,25,Vancouver Canucks,0,0,0,3,0,0,0,0,22,Los Angeles Kings,3,0,3,3,1,23,6,85,False
1970,10,10,16,Detroit Red Wings,6,0,5,6,2,26,11,91,27,California Golden Seals,0,0,1,1,4,36,4,36,True
1970,10,10,23,Philadelphia Flyers,1,1,0,1,4,35,8,96,24,Minnesota North Stars,5,1,4,1,0,30,13,143,True
1970,10,10,20,Pittsburgh Penguins,3,0,1,1,3,35,11,81,26,Buffalo Sabres,0,0,0,1,9,65,9,65,False
1970,10,10,21,St. Louis Blues,5,1,0,3,0,19,7,92,10,New York Rangers,6,1,9,12,3,20,10,43,True
1970,10,11,6,Boston Bruins,6,1,2,5,1,23,6,45,16,Detroit Red Wings,6,1,5,7,3,22,4,58,True
1970,10,11,11,Chicago Black Hawks,8,0,9,13,2,37,6,103,27,California Golden Seals,0,0,3,6,0,0,5,33,True
1970,10,11,23,Philadelphia Flyers,2,0,2,2,1,35,5,93,0,Montreal Canadiens,6,2,3,3,5,33,8,75,False
1970,10,11,25,Vancouver Canucks,0,0,1,1,3,18,6,54,13,Toronto Maple Leafs,2,0,1,2,4,43,12,135,True
1970,10,12,21,St. Louis Blues,6,0,4,5,1,25,8,98,25,Vancouver Canucks,1,0,4,4,3,26,9,81,True
1970,10,13,0,Montreal Canadiens,6,1,2,3,1,25,4,67,16,Detroit Red Wings,6,1,3,6,7,42,8,78,True
1970,10,14,11,Chicago Black Hawks,8,0,5,8,1,14,5,80,25,Vancouver Canucks,1,0,2,5,0,0,7,59,True
1970,10,14,22,Los Angeles Kings,4,0,3,4,1,26,6,88,6,Boston Bruins,7,2,8,12,3,28,8,50,False
1970,10,14,10,New York Rangers,6,0,1,4,2,29,9,52,26,Buffalo Sabres,1,0,2,3,1,36,1,36,True
1970,10,14,13,Toronto Maple Leafs,2,2,3,1,1,16,14,142,21,St. Louis Blues,6,0,4,9,1,27,8,100,True
1970,10,15,26,Buffalo Sabres,1,0,0,0,3,47,3,47,0,Montreal Canadiens,6,0,4,7,1,12,6,67,False
1970,10,15,16,Detroit Red Wings,5,1,3,5,4,43,7,96,11,Chicago Black Hawks,9,1,8,17,3,40,13,105,False
1970,10,15,24,Minnesota North Stars,5,1,1,2,1,35,15,143,20,Pittsburgh Penguins,3,1,2,1,5,28,10,66,True
1970,10,15,23,Philadelphia Flyers,2,0,1,1,1,32,7,102,25,Vancouver Canucks,1,0,2,3,4,40,15,99,True
1970,10,16,27,California Golden Seals,0,0,1,0,5,33,10,63,6,Boston Bruins,7,0,8,12,5,35,10,57,False
1970,10,17,22,Los Angeles Kings,4,0,6,9,8,45,11,85,27,California Golden Seals,0,0,1,2,5,33,10,63,True
1970,10,17,24,Minnesota North Stars,5,1,4,8,2,30,16,135,16,Detroit Red Wings,5,1,1,0,2,25,5,78,False
1970,10,17,0,Montreal Canadiens,6,0,3,4,3,25,6,69,11,Chicago Black Hawks,9,2,2,5,2,20,4,62,True
1970,10,17,20,Pittsburgh Penguins,3,2,2,3,2,20,9,76,23,Philadelphia Flyers,3,0,5,8,2,30,11,92,False
1970,10,17,21,St. Louis Blues,6,0,3,6,4,13,14,109,26,Buffalo Sabres,1,0,0,0,3,53,3,53,True
1970,10,17,13,Toronto Maple Leafs,2,1,7,9,3,31,16,157,10,New York Rangers,6,1,3,3,0,0,7,38,False
1970,10,18,26,Buffalo Sabres,1,1,1,1,3,18,7,62,20,Pittsburgh Penguins,3,0,0,0,0,24,7,80,False
1970,10,18,11,Chicago Black Hawks,8,1,2,5,6,41,8,83,21,St. Louis Blues,7,1,4,7,3,34,14,141,False
1970,10,18,16,Detroit Red Wings,5,2,3,5,2,40,2,52,24,Minnesota North Stars,5,0,2,7,2,27,17,135,False
1970,10,18,10,New York Rangers,6,2,6,8,0,15,9,66,0,Montreal Canadiens,6,0,6,10,2,28,5,72,True
1970,10,18,23,Philadelphia Flyers,3,0,0,1,4,30,9,92,13,Toronto Maple Leafs,1,2,2,4,5,34,19,175,True
1970,10,18,25,Vancouver Canucks,1,0,4,8,3,19,16,91,6,Boston Bruins,8,0,5,9,1,26,6,48,False
1970,10,20,25,Vancouver Canucks,1,0,3,5,5,40,18,112,27,California Golden Seals,0,0,1,2,6,31,6,34,True
1970,10,21,27,California Golden Seals,0,0,1,1,2,30,2,33,21,St. Louis Blues,7,0,2,4,1,27,13,140,False
1970,10,21,22,Los Angeles Kings,5,1,6,9,1,24,4,64,20,Pittsburgh Penguins,4,1,1,3,1,20,6,74,True
1970,10,21,0,Montreal Canadiens,5,2,0,0,0,14,4,72,24,Minnesota North Stars,6,0,2,4,6,39,16,149,False
1970,10,21,10,New York Rangers,7,2,1,2,0,25,9,76,13,Toronto Maple Leafs,1,0,2,3,4,36,18,177,True
1970,10,22,6,Boston Bruins,8,2,5,7,3,39,8,61,11,Chicago Black Hawks,7,0,2,4,2,22,5,67,False
1970,10,22,23,Philadelphia Flyers,4,0,4,5,0,30,7,92,26,Buffalo Sabres,1,0,1,2,0,0,1,28,True
1970,10,23,26,Buffalo Sabres,1,0,2,4,0,12,4,65,16,Detroit Red Wings,5,0,1,2,0,0,2,39,True
1970,10,23,27,California Golden Seals,0,0,2,4,2,32,2,35,20,Pittsburgh Penguins,3,0,2,4,4,37,5,54,False
1970,10,23,25,Vancouver Canucks,2,0,2,4,1,35,14,107,21,St. Louis Blues,8,1,2,4,2,33,14,139,False
1970,10,24,22,Los Angeles Kings,6,0,4,7,2,27,5,67,21,St. Louis Blues,8,2,1,2,1,29,13,135,True
1970,10,24,24,Minnesota North Stars,7,1,3,5,1,41,11,157,10,New York Rangers,8,1,3,6,2,28,11,84,False
1970,10,24,0,Montreal Canadiens,5,2,1,2,1,28,7,87,23,Philadelphia Flyers,5,0,4,6,2,30,9,82,True
1970,10,24,13,Toronto Maple Leafs,1,0,2,3,6,49,17,170,11,Chicago Black Hawks,7,2,3,5,3,36,5,87,False
1970,10,25,6,Boston Bruins,7,2,3,6,5,22,8,51,23,Philadelphia Flyers,5,0,1,2,2,20,9,93,True
1970,10,25,26,Buffalo Sabres,2,0,4,6,3,32,7,85,11,Chicago Black Hawks,7,0,1,2,0,31,2,82,False
1970,10,25,16,Detroit Red Wings,4,1,2,3,2,27,10,72,0,Montreal Canadiens,6,1,3,3,1,25,7,84,False
1970,10,25,10,New York Rangers,8,0,4,7,2,33,10,84,27,California Golden Seals,0,0,1,2,3,32,3,35,False
1970,10,25,25,Vancouver Canucks,2,0,1,2,8,40,14,101,20,Pittsburgh Penguins,3,0,3,2,0,9,1,34,False
1970,10,27,25,Vancouver Canucks,2,0,1,1,1,29,7,88,26,Buffalo Sabres,2,0,0,0,4,21,7,61,True
1970,10,28,24,Minnesota North Stars,7,0,1,1,1,47,14,162,11,Chicago Black Hawks,8,2,4,7,0,17,2,68,True
1970,10,28,10,New York Rangers,7,1,2,4,2,26,10,77,16,Detroit Red Wings,3,1,4,6,3,32,14,95,True
1970,10,28,20,Pittsburgh Penguins,4,0,1,2,1,24,2,49,22,Los Angeles Kings,7,2,3,6,1,33,4,73,True
1970,10,28,21,St. Louis Blues,8,1,1,0,3,28,10,123,27,California Golden Seals,1,0,2,3,2,30,2,33,True
1970,10,28,13,Toronto Maple Leafs,1,0,0,0,1,38,12,159,0,Montreal Canadiens,6,2,3,4,3,26,9,85,True
1970,10,29,16,Detroit Red Wings,2,0,1,0,4,33,15,96,6,Boston Bruins,8,2,4,7,3,29,6,49,True
1970,10,29,23,Philadelphia Flyers,5,1,3,6,2,41,11,114,22,Los Angeles Kings,6,1,3,4,0,0,8,79,True
1970,10,30,27,California Golden Seals,1,0,2,4,3,36,3,39,26,Buffalo Sabres,2,0,2,4,7,39,10,79,True
1970,10,31,6,Boston Bruins,7,2,3,6,3,20,8,63,10,New York Rangers,7,0,4,6,1,27,9,78,True
1970,10,31,0,Montreal Canadiens,6,0,1,3,3,29,12,91,25,Vancouver Canucks,3,0,7,10,2,30,8,89,True
1970,10,31,20,Pittsburgh Penguins,4,0,5,8,3,36,6,74,11,Chicago Black Hawks,7,2,1,2,1,18,8,91,False
1970,10,31,21,St. Louis Blues,8,1,3,6,2,26,10,118,22,Los Angeles Kings,5,1,1,2,5,39,12,129,True
1970,10,31,13,Toronto Maple Leafs,2,0,6,10,2,35,13,156,24,Minnesota North Stars,7,2,3,5,3,30,14,146,False
1970,11,1,6,Boston Bruins,8,1,6,10,5,43,5,78,24,Minnesota North Stars,7,1,3,5,4,46,12,150,True
1970,11,1,16,Detroit Red Wings,3,2,5,6,3,35,11,91,13,Toronto Maple Leafs,2,0,1,2,3,29,13,155,False
1970,11,1,22,Los Angeles Kings,5,0,0,0,3,36,10,128,26,Buffalo Sabres,2,0,1,2,4,32,9,85,True
1970,11,1,10,New York Rangers,7,0,0,0,1,28,14,98,11,Chicago Black Hawks,7,2,5,9,2,34,7,104,True
1970,11,1,23,Philadelphia Flyers,6,1,3,4,4,41,10,108,20,Pittsburgh Penguins,4,1,2,2,1,22,8,78,True
1970,11,4,11,Chicago Black Hawks,6,1,2,4,5,38,10,108,16,Detroit Red Wings,2,1,4,7,5,30,13,96,True
