Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1961,10,11,6,Boston Bruins,3,1,2,8,0,0,23,228,10,New York Rangers,3,1,1,3,1,5,18,191,False
1961,10,12,16,Detroit Red Wings,5,0,1,0,1,37,19,169,13,Toronto Maple Leafs,7,2,2,5,0,38,6,122,False
1961,10,12,10,New York Rangers,3,1,6,8,2,35,19,221,6,Boston Bruins,3,1,2,3,6,35,29,263,True
1961,10,14,16,Detroit Red Wings,4,2,2,4,3,33,21,165,11,Chicago Black Hawks,6,0,2,6,4,41,4,41,False
1961,10,14,0,Montreal Canadiens,8,2,1,0,0,20,21,122,10,New York Rangers,4,0,6,9,3,30,20,216,True
1961,10,14,13,Toronto Maple Leafs,7,2,4,5,2,27,8,111,6,Boston Bruins,2,0,3,4,6,31,29,259,True
1961,10,15,6,Boston Bruins,2,0,2,3,3,28,26,256,0,Montreal Canadiens,8,2,3,6,1,18,22,120,False
1961,10,15,11,Chicago Black Hawks,6,1,3,6,3,30,3,30,16,Detroit Red Wings,4,1,3,6,3,25,21,157,False
1961,10,15,10,New York Rangers,4,0,1,2,3,28,20,214,13,Toronto Maple Leafs,7,2,3,6,2,25,8,109,True
1961,10,17,11,Chicago Black Hawks,6,1,2,2,2,28,2,28,6,Boston Bruins,2,1,5,8,5,36,28,264,True
1961,10,18,10,New York Rangers,4,0,2,4,1,44,18,230,0,Montreal Canadiens,9,2,5,7,5,36,26,138,False
1961,10,19,11,Chicago Black Hawks,6,2,5,10,3,23,3,23,10,New York Rangers,4,0,2,4,5,28,22,214,False
1961,10,19,16,Detroit Red Wings,5,2,2,4,2,32,20,164,6,Boston Bruins,2,0,3,4,5,28,28,256,True
1961,10,21,16,Detroit Red Wings,6,1,7,13,3,32,21,164,10,New York Rangers,5,1,4,6,2,35,19,221,False
1961,10,21,0,Montreal Canadiens,9,2,5,8,2,17,23,119,6,Boston Bruins,2,0,3,6,2,23,32,283,True
1961,10,21,13,Toronto Maple Leafs,6,0,1,2,2,28,12,132,11,Chicago Black Hawks,5,2,2,2,4,26,4,26,False
1961,10,22,6,Boston Bruins,2,0,2,3,6,43,36,303,13,Toronto Maple Leafs,5,2,0,2,1,23,11,127,False
1961,10,22,11,Chicago Black Hawks,5,1,1,1,1,31,1,31,0,Montreal Canadiens,9,1,6,7,2,23,23,125,False
1961,10,22,10,New York Rangers,5,1,4,6,2,36,21,222,16,Detroit Red Wings,5,1,4,8,4,27,22,159,False
1961,10,25,10,New York Rangers,5,1,4,8,5,37,24,223,11,Chicago Black Hawks,4,1,2,2,3,37,3,37,False
1961,10,26,6,Boston Bruins,1,0,1,2,7,32,39,297,16,Detroit Red Wings,5,2,4,7,1,15,22,157,True
1961,10,26,0,Montreal Canadiens,9,1,3,6,2,35,23,137,11,Chicago Black Hawks,5,1,1,1,1,30,1,30,True
1961,10,28,0,Montreal Canadiens,9,2,7,10,1,27,22,129,16,Detroit Red Wings,5,0,1,0,4,25,25,183,True
1961,10,28,13,Toronto Maple Leafs,6,1,8,13,1,40,14,138,10,New York Rangers,5,1,1,1,1,26,20,212,True
1961,10,29,6,Boston Bruins,2,1,4,8,0,41,32,306,11,Chicago Black Hawks,5,1,1,2,7,28,7,28,False
1961,10,29,16,Detroit Red Wings,4,0,5,8,7,32,28,190,0,Montreal Canadiens,9,2,7,13,5,34,26,136,False
1961,10,29,10,New York Rangers,5,1,1,1,2,17,24,216,13,Toronto Maple Leafs,7,1,5,9,1,24,14,122,True
1961,10,31,11,Chicago Black Hawks,5,1,2,4,2,26,2,26,10,New York Rangers,5,1,3,5,2,28,24,227,False
1961,11,1,13,Toronto Maple Leafs,6,1,2,2,4,38,17,136,0,Montreal Canadiens,9,1,6,10,3,33,24,135,True
1961,11,2,16,Detroit Red Wings,3,1,3,6,6,38,27,196,10,New York Rangers,5,1,5,8,2,30,24,229,True
1961,11,2,0,Montreal Canadiens,9,2,2,2,3,33,24,135,6,Boston Bruins,1,0,2,4,2,29,34,294,False
1961,11,4,0,Montreal Canadiens,8,2,2,3,5,36,26,138,10,New York Rangers,5,0,0,0,1,28,23,227,False
1961,11,4,13,Toronto Maple Leafs,7,0,3,5,2,26,15,124,11,Chicago Black Hawks,5,2,2,3,4,27,4,27,True
1961,11,5,6,Boston Bruins,2,0,5,10,2,42,34,307,11,Chicago Black Hawks,4,2,1,2,2,30,2,30,False
1961,11,5,16,Detroit Red Wings,4,0,1,2,0,21,21,179,13,Toronto Maple Leafs,7,2,2,4,1,25,14,123,False
1961,11,7,11,Chicago Black Hawks,5,1,4,8,3,32,3,32,13,Toronto Maple Leafs,7,1,3,2,2,36,15,134,True
1961,11,8,10,New York Rangers,5,2,3,6,3,23,25,222,6,Boston Bruins,2,0,3,6,4,29,36,294,False
1961,11,9,16,Detroit Red Wings,4,1,2,1,3,23,24,181,6,Boston Bruins,3,1,4,7,4,37,36,302,True
1961,11,9,0,Montreal Canadiens,7,1,4,5,3,40,24,142,13,Toronto Maple Leafs,6,1,0,0,6,37,19,135,True
1961,11,11,0,Montreal Canadiens,7,2,5,10,2,32,23,134,11,Chicago Black Hawks,5,0,5,10,0,22,0,22,True
1961,11,11,13,Toronto Maple Leafs,5,2,2,4,5,45,18,143,16,Detroit Red Wings,5,0,2,4,1,23,22,181,True
1961,11,12,6,Boston Bruins,3,0,1,2,2,31,34,296,13,Toronto Maple Leafs,6,2,5,8,1,32,14,130,True
1961,11,12,16,Detroit Red Wings,4,0,1,0,5,41,26,199,0,Montreal Canadiens,7,2,1,4,1,19,22,121,True
1961,11,12,10,New York Rangers,5,1,4,7,4,25,26,224,11,Chicago Black Hawks,5,1,1,2,2,26,2,26,True
1961,11,15,11,Chicago Black Hawks,4,1,1,2,4,26,4,26,16,Detroit Red Wings,4,1,3,3,0,22,21,180,True
1961,11,15,13,Toronto Maple Leafs,6,1,3,6,4,30,17,128,0,Montreal Canadiens,6,1,1,0,3,27,24,129,True
1961,11,16,6,Boston Bruins,4,1,4,7,3,34,35,299,0,Montreal Canadiens,5,1,2,4,3,26,24,128,True
1961,11,18,10,New York Rangers,5,1,4,8,1,30,23,229,0,Montreal Canadiens,4,1,2,4,3,25,24,127,False
1961,11,18,13,Toronto Maple Leafs,6,2,5,7,2,29,15,127,16,Detroit Red Wings,4,0,0,0,2,21,23,179,True
1961,11,19,6,Boston Bruins,5,1,3,4,2,26,34,291,16,Detroit Red Wings,3,1,1,2,6,31,27,189,False
1961,11,19,11,Chicago Black Hawks,5,0,2,2,0,28,0,28,0,Montreal Canadiens,4,2,4,7,4,22,25,124,False
1961,11,19,10,New York Rangers,4,1,4,5,4,41,26,240,13,Toronto Maple Leafs,6,1,6,9,1,25,14,123,True
1961,11,22,10,New York Rangers,5,0,5,9,3,30,25,229,16,Detroit Red Wings,4,2,6,10,2,27,23,185,True
