Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1924, 11, 29,1, Montreal Canadiens, 8, 2, 5, 3, 3, 0, 3, 0,4, Toronto St. Patricks, 3, 0, 4, 2, 8, 0, 17, 0,True
1924, 11, 29,6, Hamilton Tigers, 4, 1, 3, 3, 6, 0, 13, 0,0, Ottawa Senators, 5, 1, 8, 4, 0, 0, 8, 0,True
1924, 12, 1,7, Boston Bruins, 0, 0, 0, 0, 0, 0, 0, 0,8, Montreal Maroons, 0, 0, 0, 0, 4, 0, 4, 0,True
1924, 12, 3,8, Montreal Maroons, 0, 0, 1, 0, 2, 0, 2, 0,6, Hamilton Tigers, 4, 0, 5, 2, 3, 0, 10, 0,False
1924, 12, 3,4, Toronto St. Patricks, 3, 0, 1, 0, 7, 0, 16, 0,7, Boston Bruins, 1, 0, 2, 2, 1, 0, 1, 0,True
1924, 12, 3,0, Ottawa Senators, 5, 1, 3, 1, 5, 0, 11, 0,1, Montreal Canadiens, 8, 1, 7, 6, 1, 0, 1, 0,True
1924, 12, 5,4, Toronto St. Patricks, 4, 1, 5, 2, 3, 0, 12, 0,6, Hamilton Tigers, 4, 1, 2, 1, 0, 0, 7, 0,False
1924, 12, 6,8, Montreal Maroons, 0, 0, 0, 0, 2, 0, 2, 0,0, Ottawa Senators, 5, 0, 2, 1, 1, 0, 7, 0,True
1924, 12, 8,7, Boston Bruins, 1, 0, 3, 2, 5, 0, 5, 0,1, Montreal Canadiens, 8, 0, 1, 1, 2, 0, 2, 0,False
1924, 12, 10,6, Hamilton Tigers, 5, 0, 10, 7, 3, 0, 10, 0,7, Boston Bruins, 1, 0, 2, 2, 4, 0, 4, 0,True
