Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1939, 11, 2,12, Chicago Black Hawks, 2, 0, 0, 1, 3, 0, 3, 0,17, Detroit Red Wings, 6, 2, 2, 1, 2, 0, 10, 0,True
1939, 11, 4,13, Toronto Maple Leafs, 6, 1, 3, 3, 6, 0, 6, 0,7, Boston Bruins, 9, 1, 6, 12, 5, 0, 8, 0,True
1939, 11, 5,17, Detroit Red Wings, 6, 1, 2, 1, 3, 0, 11, 0,11, New York Rangers, 3, 1, 5, 10, 2, 0, 2, 0,False
1939, 11, 5,1, Montreal Canadiens, 6, 2, 5, 9, 7, 0, 13, 0,12, Chicago Black Hawks, 3, 0, 3, 4, 2, 0, 2, 0,True
1939, 11, 9,1, Montreal Canadiens, 7, 2, 7, 13, 2, 0, 8, 0,10, New York Americans, 2, 0, 3, 6, 4, 0, 18, 0,True
1939, 11, 11,13, Toronto Maple Leafs, 6, 1, 5, 8, 0, 0, 0, 0,11, New York Rangers, 4, 1, 1, 0, 1, 0, 1, 0,False
1939, 11, 12,12, Chicago Black Hawks, 3, 0, 2, 4, 8, 0, 8, 0,10, New York Americans, 2, 2, 0, 0, 2, 0, 16, 0,True
1939, 11, 12,17, Detroit Red Wings, 5, 1, 1, 0, 1, 0, 9, 0,7, Boston Bruins, 8, 1, 0, 1, 5, 0, 6, 0,True
1939, 11, 12,11, New York Rangers, 5, 2, 1, 1, 1, 0, 1, 0,13, Toronto Maple Leafs, 5, 0, 2, 2, 1, 0, 1, 0,False
1939, 11, 14,7, Boston Bruins, 8, 2, 2, 3, 2, 0, 3, 0,12, Chicago Black Hawks, 3, 0, 2, 3, 1, 0, 1, 0,True
1939, 11, 14,10, New York Americans, 2, 0, 1, 2, 2, 0, 16, 0,17, Detroit Red Wings, 5, 2, 2, 3, 1, 0, 9, 0,False
1939, 11, 16,1, Montreal Canadiens, 7, 0, 3, 5, 0, 0, 6, 0,7, Boston Bruins, 8, 2, 3, 0, 1, 0, 3, 0,False
1939, 11, 16,11, New York Rangers, 5, 1, 0, 0, 1, 0, 1, 0,12, Chicago Black Hawks, 2, 1, 1, 2, 3, 0, 3, 0,False
1939, 11, 18,10, New York Americans, 1, 0, 2, 4, 4, 0, 18, 0,11, New York Rangers, 5, 2, 2, 4, 3, 0, 3, 0,False
1939, 11, 18,13, Toronto Maple Leafs, 6, 1, 1, 2, 0, 0, 0, 0,17, Detroit Red Wings, 5, 1, 4, 6, 2, 0, 10, 0,True
1939, 11, 19,12, Chicago Black Hawks, 3, 0, 3, 5, 2, 0, 2, 0,7, Boston Bruins, 8, 2, 3, 6, 3, 0, 6, 0,False
1939, 11, 19,17, Detroit Red Wings, 5, 0, 0, 0, 3, 0, 11, 0,13, Toronto Maple Leafs, 6, 2, 3, 2, 0, 0, 0, 0,False
1939, 11, 19,11, New York Rangers, 5, 0, 3, 5, 1, 0, 1, 0,1, Montreal Canadiens, 7, 2, 3, 5, 3, 0, 9, 0,False
1939, 11, 21,7, Boston Bruins, 8, 2, 2, 4, 0, 0, 7, 0,1, Montreal Canadiens, 7, 0, 2, 1, 1, 0, 7, 0,False
1939, 11, 23,17, Detroit Red Wings, 5, 2, 1, 1, 7, 0, 15, 0,10, New York Americans, 1, 0, 1, 2, 3, 0, 17, 0,True
1939, 11, 23,1, Montreal Canadiens, 7, 2, 2, 2, 1, 0, 7, 0,11, New York Rangers, 5, 0, 1, 2, 2, 0, 2, 0,False
1939, 11, 25,1, Montreal Canadiens, 6, 1, 2, 2, 1, 0, 7, 0,17, Detroit Red Wings, 6, 1, 3, 4, 2, 0, 10, 0,False
1939, 11, 25,13, Toronto Maple Leafs, 7, 2, 7, 9, 1, 0, 1, 0,10, New York Americans, 1, 0, 2, 2, 3, 0, 17, 0,True
1939, 11, 26,7, Boston Bruins, 7, 2, 1, 1, 2, 0, 6, 0,11, New York Rangers, 6, 0, 1, 2, 1, 0, 1, 0,False
1939, 11, 26,17, Detroit Red Wings, 6, 1, 6, 7, 4, 0, 12, 0,12, Chicago Black Hawks, 3, 1, 0, 0, 2, 0, 2, 0,False
1939, 11, 26,10, New York Americans, 1, 0, 3, 2, 4, 0, 18, 0,13, Toronto Maple Leafs, 8, 2, 4, 3, 3, 0, 3, 0,True
1939, 11, 28,7, Boston Bruins, 6, 0, 1, 3, 2, 0, 6, 0,13, Toronto Maple Leafs, 7, 2, 1, 2, 2, 0, 2, 0,True
1939, 11, 28,11, New York Rangers, 6, 1, 2, 1, 2, 0, 2, 0,17, Detroit Red Wings, 5, 1, 2, 4, 4, 0, 12, 0,True
