Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1942,10,31,0,Montreal Canadiens,8,1,6,10,3,0,12,0,6,Boston Bruins,4,1,4,8,3,0,6,0,True
1942,10,31,13,Toronto Maple Leafs,4,1,3,5,7,0,7,0,10,New York Rangers,6,1,3,5,0,0,1,0,True
1942,11,1,16,Detroit Red Wings,8,2,5,8,4,0,7,0,6,Boston Bruins,4,0,2,3,3,0,6,0,True
1942,11,5,11,Chicago Black Hawks,2,1,4,5,9,0,18,0,6,Boston Bruins,4,1,0,0,3,0,6,0,True
1942,11,5,16,Detroit Red Wings,8,1,3,4,0,0,3,0,10,New York Rangers,6,1,2,3,7,0,8,0,True
1942,11,7,10,New York Rangers,5,0,5,7,12,0,13,0,0,Montreal Canadiens,8,2,3,3,2,0,3,0,True
1942,11,7,13,Toronto Maple Leafs,5,1,7,12,2,0,2,0,16,Detroit Red Wings,8,1,12,21,5,0,8,0,True
1942,11,8,16,Detroit Red Wings,7,2,2,2,5,0,8,0,11,Chicago Black Hawks,3,0,5,7,1,0,10,0,False
1942,11,8,0,Montreal Canadiens,7,1,3,7,4,0,7,0,10,New York Rangers,5,1,4,8,3,0,4,0,True
1942,11,10,10,New York Rangers,4,2,4,4,10,0,11,0,11,Chicago Black Hawks,4,0,3,6,3,0,12,0,True
1942,11,12,0,Montreal Canadiens,8,1,10,18,4,0,9,0,11,Chicago Black Hawks,3,1,3,5,5,0,14,0,True
1942,11,12,13,Toronto Maple Leafs,5,1,5,7,2,0,2,0,6,Boston Bruins,4,1,1,1,5,0,8,0,True
1942,11,14,6,Boston Bruins,3,1,1,1,3,0,6,0,10,New York Rangers,4,1,5,10,3,0,4,0,True
1942,11,14,0,Montreal Canadiens,8,1,5,9,2,0,7,0,16,Detroit Red Wings,7,1,3,5,3,0,6,0,False
1942,11,14,13,Toronto Maple Leafs,5,2,3,5,1,0,1,0,11,Chicago Black Hawks,3,0,2,3,5,0,14,0,False
1942,11,15,11,Chicago Black Hawks,4,1,4,4,3,0,12,0,13,Toronto Maple Leafs,5,1,3,4,4,0,4,0,True
1942,11,15,16,Detroit Red Wings,7,2,5,5,2,0,5,0,0,Montreal Canadiens,7,0,2,3,5,0,9,0,True
1942,11,15,10,New York Rangers,4,0,3,3,5,0,6,0,6,Boston Bruins,4,2,5,7,3,0,6,0,False
1942,11,17,6,Boston Bruins,5,0,3,5,3,0,6,0,0,Montreal Canadiens,6,2,1,1,3,0,7,0,True
1942,11,19,11,Chicago Black Hawks,5,1,5,10,4,0,13,0,16,Detroit Red Wings,7,1,3,5,1,0,4,0,True
1942,11,19,10,New York Rangers,4,1,3,4,4,0,5,0,13,Toronto Maple Leafs,5,1,4,6,5,0,5,0,False
1942,11,21,13,Toronto Maple Leafs,5,0,7,4,3,0,3,0,0,Montreal Canadiens,5,2,1,2,4,0,6,0,True
1942,11,22,6,Boston Bruins,5,0,4,6,1,0,4,0,13,Toronto Maple Leafs,6,2,8,15,0,0,0,0,True
1942,11,22,11,Chicago Black Hawks,5,1,6,10,2,0,11,0,0,Montreal Canadiens,4,1,0,0,8,0,10,0,False
1942,11,22,10,New York Rangers,3,0,3,4,7,0,8,0,16,Detroit Red Wings,6,2,2,2,6,0,9,0,False
1942,11,24,6,Boston Bruins,5,1,7,10,6,0,9,0,11,Chicago Black Hawks,5,1,3,5,3,0,12,0,False
1942,11,24,0,Montreal Canadiens,5,0,3,6,3,0,8,0,16,Detroit Red Wings,7,2,4,5,4,0,7,0,False
1942,11,26,11,Chicago Black Hawks,6,0,5,8,5,0,14,0,10,New York Rangers,3,2,3,7,0,0,5,0,False
1942,11,26,16,Detroit Red Wings,7,1,4,7,4,0,7,0,13,Toronto Maple Leafs,5,1,6,8,7,0,7,0,True
1942,11,28,0,Montreal Canadiens,4,1,4,8,4,0,6,0,6,Boston Bruins,5,1,5,6,5,0,8,0,False
1942,11,28,13,Toronto Maple Leafs,5,2,1,3,2,0,2,0,10,New York Rangers,3,0,2,1,1,0,6,0,True
1942,11,29,11,Chicago Black Hawks,6,2,1,2,2,0,11,0,13,Toronto Maple Leafs,6,0,8,13,6,0,6,0,True
1942,11,29,16,Detroit Red Wings,7,2,2,4,1,0,4,0,0,Montreal Canadiens,3,0,0,3,6,0,8,0,True
1942,11,29,10,New York Rangers,3,0,6,6,8,0,13,0,6,Boston Bruins,5,2,7,8,2,0,5,0,True
1942,12,1,6,Boston Bruins,5,0,2,3,3,0,6,0,16,Detroit Red Wings,7,2,7,9,3,0,6,0,True
1942,12,3,11,Chicago Black Hawks,6,0,2,5,2,0,11,0,10,New York Rangers,4,2,3,6,2,0,7,0,True
1942,12,3,0,Montreal Canadiens,3,1,5,7,7,0,8,0,13,Toronto Maple Leafs,5,1,2,3,3,0,3,0,True
1942,12,5,13,Toronto Maple Leafs,4,1,2,2,4,0,4,0,0,Montreal Canadiens,3,1,4,6,2,0,3,0,True
1942,12,6,6,Boston Bruins,6,1,5,8,2,0,5,0,10,New York Rangers,3,1,1,3,3,0,8,0,True
1942,12,6,11,Chicago Black Hawks,6,0,3,5,1,0,10,0,0,Montreal Canadiens,2,2,1,0,9,0,10,0,True
1942,12,6,16,Detroit Red Wings,6,1,2,3,5,0,8,0,13,Toronto Maple Leafs,4,1,5,11,1,0,1,0,False
1942,12,8,6,Boston Bruins,7,0,5,7,4,0,7,0,11,Chicago Black Hawks,7,2,5,8,2,0,11,0,True
1942,12,10,13,Toronto Maple Leafs,5,0,6,4,2,0,2,0,11,Chicago Black Hawks,7,2,6,9,9,0,18,0,True
1942,12,12,6,Boston Bruins,8,2,8,11,6,0,9,0,0,Montreal Canadiens,2,0,2,3,5,0,12,0,True
1942,12,12,13,Toronto Maple Leafs,6,1,7,11,2,0,2,0,16,Detroit Red Wings,6,1,2,3,2,0,5,0,True
1942,12,13,11,Chicago Black Hawks,6,1,2,2,7,0,16,0,13,Toronto Maple Leafs,6,1,5,8,4,0,4,0,True
1942,12,13,16,Detroit Red Wings,6,1,4,7,5,0,8,0,6,Boston Bruins,8,1,3,6,2,0,5,0,False
1942,12,13,10,New York Rangers,3,1,3,6,5,0,10,0,0,Montreal Canadiens,2,1,2,3,3,0,5,0,False
1942,12,15,6,Boston Bruins,8,2,1,1,1,0,4,0,16,Detroit Red Wings,5,0,1,2,1,0,4,0,True
1942,12,17,11,Chicago Black Hawks,6,2,5,9,2,0,11,0,16,Detroit Red Wings,4,0,2,3,3,0,6,0,False
1942,12,17,0,Montreal Canadiens,3,1,7,7,3,0,6,0,13,Toronto Maple Leafs,5,1,2,4,5,0,5,0,False
1942,12,17,10,New York Rangers,2,1,3,2,7,0,12,0,6,Boston Bruins,8,1,3,5,2,0,5,0,False
1942,12,19,0,Montreal Canadiens,3,2,1,2,8,0,11,0,10,New York Rangers,2,0,3,3,7,0,12,0,False
1942,12,19,13,Toronto Maple Leafs,6,1,8,12,1,0,1,0,6,Boston Bruins,8,1,6,9,3,0,6,0,False
1942,12,20,11,Chicago Black Hawks,5,1,2,1,3,0,12,0,6,Boston Bruins,9,1,3,1,3,0,6,0,False
1942,12,20,16,Detroit Red Wings,5,2,1,2,1,0,4,0,0,Montreal Canadiens,2,0,1,2,1,0,5,0,True
1942,12,20,10,New York Rangers,3,0,1,4,1,0,6,0,13,Toronto Maple Leafs,6,2,3,6,3,0,3,0,False
1942,12,22,6,Boston Bruins,9,2,4,5,4,0,7,0,13,Toronto Maple Leafs,6,0,8,15,2,0,2,0,False
1942,12,25,16,Detroit Red Wings,5,2,4,3,3,0,6,0,10,New York Rangers,3,0,2,4,8,0,13,0,False
1942,12,25,0,Montreal Canadiens,2,1,3,4,4,0,8,0,11,Chicago Black Hawks,5,1,4,8,4,0,13,0,False
1942,12,26,13,Toronto Maple Leafs,7,1,4,4,4,0,4,0,6,Boston Bruins,9,1,4,6,4,0,7,0,True
1942,12,27,16,Detroit Red Wings,4,1,1,1,3,0,6,0,11,Chicago Black Hawks,5,1,2,3,2,0,11,0,True
1942,12,27,0,Montreal Canadiens,2,0,1,3,2,0,8,0,6,Boston Bruins,8,2,2,2,7,0,10,0,True
1942,12,27,10,New York Rangers,4,0,3,2,1,0,6,0,13,Toronto Maple Leafs,8,2,7,10,2,0,2,0,True
1942,12,29,6,Boston Bruins,7,2,3,4,4,0,7,0,10,New York Rangers,4,0,3,7,1,0,6,0,False
1942,12,31,10,New York Rangers,5,1,5,7,3,0,8,0,16,Detroit Red Wings,4,1,6,7,1,0,4,0,False
1943,1,1,6,Boston Bruins,6,2,3,6,5,0,8,0,16,Detroit Red Wings,4,0,2,2,0,0,3,0,False
1943,1,1,11,Chicago Black Hawks,5,1,1,1,6,0,15,0,10,New York Rangers,4,1,0,0,2,0,7,0,True
1943,1,2,13,Toronto Maple Leafs,7,2,1,1,3,0,3,0,0,Montreal Canadiens,3,0,4,5,2,0,7,0,True
1943,1,3,16,Detroit Red Wings,5,1,2,0,2,0,5,0,6,Boston Bruins,5,1,2,3,2,0,5,0,False
1943,1,3,0,Montreal Canadiens,2,0,3,5,6,0,11,0,13,Toronto Maple Leafs,7,2,5,12,3,0,3,0,False
1943,1,3,10,New York Rangers,4,0,5,6,6,0,11,0,11,Chicago Black Hawks,5,2,6,10,5,0,14,0,False
1943,1,7,16,Detroit Red Wings,5,1,2,3,3,0,6,0,10,New York Rangers,4,1,2,6,3,0,8,0,False
1943,1,9,0,Montreal Canadiens,2,1,4,9,4,0,7,0,6,Boston Bruins,5,1,3,5,2,0,5,0,True
1943,1,9,13,Toronto Maple Leafs,7,2,4,7,4,0,4,0,16,Detroit Red Wings,5,0,2,4,2,0,5,0,False
1943,1,10,6,Boston Bruins,4,0,2,4,7,0,10,0,13,Toronto Maple Leafs,6,2,0,0,4,0,4,0,True
1943,1,10,11,Chicago Black Hawks,5,0,3,5,3,0,12,0,16,Detroit Red Wings,6,2,5,3,0,0,3,0,True
1943,1,10,10,New York Rangers,5,1,2,3,2,0,7,0,0,Montreal Canadiens,3,1,7,14,2,0,3,0,False
1943,1,12,6,Boston Bruins,4,2,5,8,4,0,7,0,11,Chicago Black Hawks,5,0,2,3,1,0,10,0,True
1943,1,14,0,Montreal Canadiens,4,0,7,9,4,0,7,0,11,Chicago Black Hawks,5,2,0,0,3,0,12,0,True
1943,1,14,10,New York Rangers,5,1,4,8,7,0,12,0,16,Detroit Red Wings,6,1,1,1,2,0,5,0,False
1943,1,16,6,Boston Bruins,4,1,3,6,0,0,3,0,10,New York Rangers,4,1,1,1,4,0,9,0,True
1943,1,16,16,Detroit Red Wings,6,1,4,4,1,0,4,0,11,Chicago Black Hawks,5,1,1,2,5,0,14,0,False
1943,1,16,13,Toronto Maple Leafs,6,2,4,6,5,0,5,0,0,Montreal Canadiens,4,0,2,9,1,0,2,0,True
1943,1,17,11,Chicago Black Hawks,5,2,1,2,1,0,10,0,16,Detroit Red Wings,5,0,0,2,1,0,4,0,False
1943,1,17,0,Montreal Canadiens,4,0,4,4,8,0,10,0,13,Toronto Maple Leafs,6,2,8,14,4,0,4,0,True
1943,1,17,10,New York Rangers,4,1,5,7,7,0,12,0,6,Boston Bruins,4,1,7,12,5,0,8,0,False
1943,1,19,6,Boston Bruins,5,0,6,6,3,0,6,0,0,Montreal Canadiens,5,2,2,4,0,0,2,0,True
1943,1,21,11,Chicago Black Hawks,5,1,2,3,2,0,11,0,0,Montreal Canadiens,5,1,2,3,5,0,7,0,False
1943,1,21,16,Detroit Red Wings,6,1,2,2,2,0,5,0,6,Boston Bruins,6,1,4,4,2,0,5,0,True
1943,1,21,13,Toronto Maple Leafs,6,1,0,0,2,0,2,0,10,New York Rangers,3,1,3,5,6,0,11,0,True
1943,1,23,0,Montreal Canadiens,6,1,7,5,4,0,8,0,10,New York Rangers,2,1,4,9,7,0,12,0,False
1943,1,23,13,Toronto Maple Leafs,6,1,7,13,4,0,4,0,11,Chicago Black Hawks,5,1,4,6,4,0,13,0,True
1943,1,24,11,Chicago Black Hawks,4,0,3,5,5,0,14,0,6,Boston Bruins,6,2,2,3,3,0,6,0,True
1943,1,24,16,Detroit Red Wings,6,1,3,4,2,0,5,0,10,New York Rangers,2,1,5,9,5,0,10,0,True
1943,1,26,6,Boston Bruins,6,1,4,4,4,0,7,0,16,Detroit Red Wings,6,1,7,9,0,0,3,0,False
1943,1,28,11,Chicago Black Hawks,5,2,4,6,3,0,12,0,10,New York Rangers,2,0,0,0,0,0,12,0,True
1943,1,30,0,Montreal Canadiens,5,0,5,8,5,0,6,0,16,Detroit Red Wings,6,2,5,8,3,0,6,0,False
1943,1,30,13,Toronto Maple Leafs,6,1,6,5,3,0,3,0,6,Boston Bruins,6,1,3,3,5,0,8,0,False
1943,1,31,11,Chicago Black Hawks,5,1,10,17,1,0,10,0,13,Toronto Maple Leafs,5,1,3,4,5,0,5,0,False
1943,1,31,16,Detroit Red Wings,7,2,3,5,3,0,6,0,0,Montreal Canadiens,5,0,2,3,3,0,6,0,False
1943,1,31,10,New York Rangers,2,0,1,2,10,0,22,0,6,Boston Bruins,6,2,5,4,3,0,6,0,False
