Year, Month, Day,Home_ID, Home_name, Home_wins_last10, Home_wins_VERSUS_last2, Home_goals_lastGame, Home_assists_lastGame, Home_GA_startingGoalie, Home_SA_startingGoalie, Home_GA_allGoalies, Home_SA_allGoalies,Away_ID, Away_name, Away_wins_last10, Away_wins_VERSUS_last2, Away_goals_lastGame, Away_assists_lastGame, Away_GA_startingGoalie, Away_SA_startingGoalie, Away_GA_allGoalies, Away_SA_allGoalies,Home_Won
1929, 11, 14,14, Detroit Cougars, 5, 0, 1, 0, 5, 0, 9, 0,7, Boston Bruins, 8, 2, 3, 0, 1, 0, 18, 0,False
1929, 11, 14,8, Montreal Maroons, 2, 2, 0, 0, 3, 0, 4, 0,11, New York Rangers, 5, 0, 4, 3, 3, 0, 11, 0,False
1929, 11, 14,0, Ottawa Senators, 5, 0, 2, 1, 0, 0, 0, 0,1, Montreal Canadiens, 9, 2, 4, 1, 1, 0, 6, 0,False
1929, 11, 14,13, Toronto Maple Leafs, 6, 2, 0, 2, 1, 0, 3, 0,12, Chicago Black Hawks, 3, 0, 1, 0, 1, 0, 10, 0,False
1929, 11, 16,1, Montreal Canadiens, 9, 2, 3, 3, 3, 0, 8, 0,12, Chicago Black Hawks, 4, 0, 2, 1, 2, 0, 11, 0,False
1929, 11, 16,0, Ottawa Senators, 4, 0, 3, 3, 3, 0, 3, 0,10, New York Americans, 5, 2, 0, 0, 4, 0, 15, 0,True
1929, 11, 16,9, Pittsburgh Pirates, 1, 0, 3, 4, 4, 0, 10, 0,8, Montreal Maroons, 2, 2, 1, 0, 1, 0, 3, 0,False
1929, 11, 16,13, Toronto Maple Leafs, 5, 1, 2, 1, 2, 0, 4, 0,7, Boston Bruins, 8, 1, 5, 3, 2, 0, 19, 0,False
1929, 11, 17,11, New York Rangers, 5, 1, 2, 1, 1, 0, 14, 0,14, Detroit Cougars, 5, 1, 3, 2, 5, 0, 9, 0,False
1929, 11, 19,7, Boston Bruins, 8, 2, 6, 4, 5, 0, 22, 0,11, New York Rangers, 5, 0, 5, 5, 5, 0, 18, 0,True
1929, 11, 19,14, Detroit Cougars, 5, 1, 5, 4, 5, 0, 9, 0,0, Ottawa Senators, 4, 1, 4, 3, 3, 0, 3, 0,False
1929, 11, 19,8, Montreal Maroons, 2, 0, 5, 3, 2, 0, 4, 0,1, Montreal Canadiens, 9, 2, 4, 3, 4, 0, 9, 0,True
