Year,Month,Day,Home_ID,Home_name,Home_wins_last10,Home_wins_VERSUS_last2,Home_goals_lastGame,Home_assists_lastGame,Home_GA_startingGoalie,Home_SA_startingGoalie,Home_GA_allGoalies,Home_SA_allGoalies,Away_ID,Away_name,Away_wins_last10,Away_wins_VERSUS_last2,Away_goals_lastGame,Away_assists_lastGame,Away_GA_startingGoalie,Away_SA_startingGoalie,Away_GA_allGoalies,Away_SA_allGoalies,Home_Won
1927,11,15,6,Boston Bruins,5,1,3,0,3,0,13,0,11,Chicago Black Hawks,5,1,0,0,0,0,4,0,False
1927,11,15,9,New York Americans,2,0,1,0,0,0,9,0,0,Montreal Canadiens,9,2,1,1,2,0,7,0,False
1927,11,15,2,Ottawa Senators,6,1,1,1,2,0,2,0,7,Montreal Maroons,4,1,1,1,5,0,8,0,False
1927,11,15,8,Pittsburgh Pirates,3,1,7,3,4,0,6,0,12,Detroit Cougars,4,1,1,2,6,0,8,0,False
1927,11,15,13,Toronto Maple Leafs,6,1,1,2,1,0,1,0,10,New York Rangers,7,1,3,1,4,0,5,0,False
1927,11,17,7,Montreal Maroons,5,2,2,0,1,0,4,0,11,Chicago Black Hawks,5,0,1,0,1,0,5,0,False
1927,11,17,10,New York Rangers,7,1,4,3,2,0,3,0,2,Ottawa Senators,6,1,1,0,2,0,2,0,True
1927,11,19,6,Boston Bruins,5,2,2,0,1,0,11,0,12,Detroit Cougars,5,0,6,3,0,0,2,0,True
1927,11,19,0,Montreal Canadiens,9,2,4,1,1,0,6,0,7,Montreal Maroons,4,0,2,1,3,0,6,0,False
1927,11,19,2,Ottawa Senators,5,2,2,0,3,0,3,0,8,Pittsburgh Pirates,3,0,0,0,6,0,8,0,True
1927,11,19,13,Toronto Maple Leafs,6,1,2,2,4,0,4,0,11,Chicago Black Hawks,6,1,4,1,2,0,6,0,True
1927,11,20,9,New York Americans,1,0,1,0,6,0,15,0,10,New York Rangers,8,2,3,2,2,0,4,0,False
1927,11,22,6,Boston Bruins,5,1,5,1,2,0,12,0,13,Toronto Maple Leafs,6,1,4,4,2,0,2,0,True
1927,11,22,12,Detroit Cougars,5,0,2,1,5,0,7,0,2,Ottawa Senators,6,2,3,1,1,0,1,0,False
1927,11,22,0,Montreal Canadiens,8,1,3,0,1,0,6,0,8,Pittsburgh Pirates,3,1,1,1,3,0,5,0,True
1927,11,22,10,New York Rangers,8,1,2,1,1,0,1,0,7,Montreal Maroons,4,1,1,0,1,0,4,0,False
1927,11,23,11,Chicago Black Hawks,5,2,1,1,4,0,8,0,2,Ottawa Senators,7,0,2,1,1,0,1,0,False
1927,11,24,9,New York Americans,1,0,1,0,2,0,11,0,13,Toronto Maple Leafs,5,2,0,0,1,0,1,0,False
1927,11,26,6,Boston Bruins,5,1,1,0,0,0,10,0,9,New York Americans,0,1,1,0,2,0,11,0,False
1927,11,26,11,Chicago Black Hawks,4,1,0,0,2,0,6,0,12,Detroit Cougars,5,1,1,1,2,0,4,0,False
1927,11,26,7,Montreal Maroons,5,1,4,2,3,0,6,0,2,Ottawa Senators,7,1,2,2,0,0,0,0,True
1927,11,26,8,Pittsburgh Pirates,3,0,0,0,4,0,6,0,13,Toronto Maple Leafs,5,2,2,1,1,0,1,0,False
1927,11,27,12,Detroit Cougars,5,0,0,0,0,0,2,0,0,Montreal Canadiens,8,2,4,2,0,0,5,0,True
1927,11,27,10,New York Rangers,8,1,3,2,4,0,8,0,6,Boston Bruins,5,1,3,2,4,0,14,0,False
1927,11,29,6,Boston Bruins,5,1,1,1,1,0,11,0,7,Montreal Maroons,6,1,1,1,3,0,3,0,True
1927,11,29,9,New York Americans,1,2,4,1,3,0,12,0,8,Pittsburgh Pirates,3,0,1,0,2,0,4,0,True
1927,11,29,2,Ottawa Senators,7,1,0,0,1,0,1,0,10,New York Rangers,7,1,1,0,1,0,1,0,False
1927,11,30,11,Chicago Black Hawks,3,1,1,0,0,0,4,0,0,Montreal Canadiens,7,1,0,0,2,0,7,0,False
1927,12,1,12,Detroit Cougars,5,2,2,1,0,0,2,0,11,Chicago Black Hawks,3,0,2,2,5,0,9,0,True
1927,12,1,7,Montreal Maroons,5,1,0,0,3,0,4,0,10,New York Rangers,7,1,1,1,1,0,1,0,False
1927,12,1,8,Pittsburgh Pirates,3,1,0,0,1,0,3,0,6,Boston Bruins,6,1,4,1,0,0,10,0,False
1927,12,3,11,Chicago Black Hawks,3,1,1,1,3,0,7,0,10,New York Rangers,7,1,2,0,1,0,1,0,True
1927,12,3,0,Montreal Canadiens,7,2,5,1,2,0,7,0,9,New York Americans,2,0,1,0,0,0,9,0,True
1927,12,3,2,Ottawa Senators,6,2,1,0,2,0,2,0,6,Boston Bruins,6,0,0,0,0,0,10,0,True
1927,12,3,13,Toronto Maple Leafs,6,1,2,1,1,0,1,0,7,Montreal Maroons,5,1,0,1,1,0,2,0,False
1927,12,4,12,Detroit Cougars,5,1,3,2,1,0,3,0,10,New York Rangers,6,1,2,0,4,0,7,0,False
1927,12,6,6,Boston Bruins,6,0,2,1,3,0,13,0,0,Montreal Canadiens,7,2,4,1,0,0,5,0,False
1927,12,6,2,Ottawa Senators,6,2,3,1,2,0,2,0,13,Toronto Maple Leafs,5,0,1,0,2,0,2,0,False
1927,12,6,8,Pittsburgh Pirates,2,0,0,0,0,0,2,0,10,New York Rangers,6,2,3,1,1,0,2,0,False
1927,12,7,11,Chicago Black Hawks,3,1,4,2,2,0,6,0,9,New York Americans,2,1,0,0,4,0,13,0,False
1927,12,8,12,Detroit Cougars,5,2,1,0,3,0,5,0,9,New York Americans,3,0,1,1,1,0,10,0,True
1927,12,8,0,Montreal Canadiens,7,1,1,0,1,0,6,0,13,Toronto Maple Leafs,6,1,0,0,0,0,0,0,True
1927,12,10,11,Chicago Black Hawks,3,1,1,1,2,0,6,0,6,Boston Bruins,6,1,1,1,1,0,11,0,False
1927,12,10,7,Montreal Maroons,5,2,2,1,1,0,2,0,12,Detroit Cougars,6,0,2,1,1,0,3,0,False
1927,12,10,8,Pittsburgh Pirates,2,0,2,0,2,0,4,0,9,New York Americans,3,2,1,0,2,0,11,0,False
1927,12,10,13,Toronto Maple Leafs,5,1,1,0,2,0,2,0,2,Ottawa Senators,5,1,0,0,0,0,0,0,False
1927,12,11,12,Detroit Cougars,6,0,4,4,1,0,3,0,6,Boston Bruins,6,2,2,1,0,0,10,0,False
1927,12,11,10,New York Rangers,7,1,2,2,2,0,3,0,0,Montreal Canadiens,7,1,2,1,1,0,6,0,False
1927,12,13,6,Boston Bruins,7,2,2,2,1,0,11,0,10,New York Rangers,6,0,0,0,2,0,3,0,False
1927,12,13,0,Montreal Canadiens,7,1,2,1,0,0,5,0,12,Detroit Cougars,6,1,1,0,2,0,4,0,True
1927,12,13,9,New York Americans,4,1,3,0,0,0,9,0,2,Ottawa Senators,5,1,0,0,0,0,0,0,True
1927,12,14,11,Chicago Black Hawks,3,0,0,0,2,0,6,0,13,Toronto Maple Leafs,5,2,0,0,0,0,0,0,False
1927,12,15,7,Montreal Maroons,5,1,4,1,4,0,5,0,0,Montreal Canadiens,8,1,6,3,1,0,6,0,False
